Frame         Time          Elec          VdW           Nonbond       Total         
499           499           -4317.47      -590.852      -4908.33      -4908.33      
500           500           -4084.96      -603.21       -4688.16      -4688.16      
501           501           -4131.51      -601.142      -4732.65      -4732.65      
502           502           -4096.75      -667.885      -4764.63      -4764.63      
503           503           -4179.92      -597.527      -4777.45      -4777.45      
504           504           -4210.12      -626.554      -4836.67      -4836.67      
505           505           -4047.4       -616.005      -4663.41      -4663.41      
506           506           -4147.86      -628.289      -4776.15      -4776.15      
507           507           -4014.03      -595.576      -4609.61      -4609.61      
508           508           -4199.7       -584.785      -4784.48      -4784.48      
509           509           -4107.43      -604.598      -4712.02      -4712.02      
510           510           -4100.01      -605.862      -4705.87      -4705.87      
511           511           -4260.59      -598.825      -4859.42      -4859.42      
512           512           -4283.66      -570.549      -4854.21      -4854.21      
513           513           -4184.25      -610.946      -4795.2       -4795.2       
514           514           -4236.97      -561.598      -4798.57      -4798.57      
515           515           -4300.81      -660.09       -4960.9       -4960.9       
516           516           -4231.16      -618.317      -4849.48      -4849.48      
517           517           -4281.38      -642.323      -4923.7       -4923.7       
518           518           -4314.99      -608.872      -4923.86      -4923.86      
519           519           -4263.56      -633.331      -4896.89      -4896.89      
520           520           -4330.51      -578.485      -4909         -4909         
521           521           -4256.29      -632.903      -4889.19      -4889.19      
522           522           -4288.17      -575.734      -4863.91      -4863.91      
523           523           -4183.33      -625.853      -4809.19      -4809.19      
524           524           -4296.26      -616.761      -4913.02      -4913.02      
525           525           -4305.41      -589.365      -4894.78      -4894.78      
526           526           -4100.3       -577.006      -4677.31      -4677.31      
527           527           -4220.22      -607.956      -4828.17      -4828.17      
528           528           -4183.4       -610.861      -4794.26      -4794.26      
529           529           -4212.77      -575.261      -4788.03      -4788.03      
530           530           -4212.34      -577.03       -4789.37      -4789.37      
531           531           -4093.88      -600.7        -4694.58      -4694.58      
532           532           -4279.58      -575.981      -4855.56      -4855.56      
533           533           -4162.14      -560.357      -4722.5       -4722.5       
534           534           -4209.17      -571.463      -4780.63      -4780.63      
535           535           -4010.93      -516.668      -4527.6       -4527.6       
536           536           -3982.64      -592.682      -4575.32      -4575.32      
537           537           -4077.61      -638.983      -4716.59      -4716.59      
538           538           -3966.53      -583.108      -4549.64      -4549.64      
539           539           -4082.65      -597.198      -4679.85      -4679.85      
540           540           -4058.72      -594.786      -4653.51      -4653.51      
541           541           -4120.86      -590.081      -4710.95      -4710.95      
542           542           -4010.15      -613.611      -4623.76      -4623.76      
543           543           -4114.52      -604.676      -4719.2       -4719.2       
544           544           -4171.01      -633.403      -4804.41      -4804.41      
545           545           -4152.35      -613.429      -4765.78      -4765.78      
546           546           -4122.07      -604.728      -4726.8       -4726.8       
547           547           -4144.26      -637.202      -4781.46      -4781.46      
548           548           -4181.13      -602.505      -4783.64      -4783.64      
549           549           -3962.52      -594.181      -4556.7       -4556.7       
550           550           -4211.38      -592.746      -4804.12      -4804.12      
551           551           -4196.55      -643.622      -4840.17      -4840.17      
552           552           -4061.03      -660.698      -4721.72      -4721.72      
553           553           -4038.08      -595.538      -4633.62      -4633.62      
554           554           -4055.16      -594.838      -4649.99      -4649.99      
555           555           -4012.98      -610.136      -4623.12      -4623.12      
556           556           -4022.16      -593.813      -4615.97      -4615.97      
557           557           -4045.9       -555.905      -4601.8       -4601.8       
558           558           -4000.42      -561.899      -4562.32      -4562.32      
559           559           -3990.37      -579.845      -4570.21      -4570.21      
560           560           -4046.82      -560.96       -4607.78      -4607.78      
561           561           -3976.5       -594.378      -4570.87      -4570.87      
562           562           -4003.64      -556.388      -4560.03      -4560.03      
563           563           -3971.66      -570.068      -4541.73      -4541.73      
564           564           -3978.01      -583.426      -4561.44      -4561.44      
565           565           -4020.25      -600.01       -4620.26      -4620.26      
566           566           -4092.31      -544.59       -4636.9       -4636.9       
567           567           -4112.35      -592.237      -4704.58      -4704.58      
568           568           -4016.97      -629.183      -4646.16      -4646.16      
569           569           -4227.55      -589.931      -4817.48      -4817.48      
570           570           -4144.25      -569.468      -4713.72      -4713.72      
571           571           -4183.45      -574.614      -4758.07      -4758.07      
572           572           -4246.2       -550.763      -4796.96      -4796.96      
573           573           -4183.28      -605.773      -4789.05      -4789.05      
574           574           -4247.54      -594.164      -4841.71      -4841.71      
575           575           -4290.97      -569.058      -4860.03      -4860.03      
576           576           -4153.21      -570.679      -4723.89      -4723.89      
577           577           -4288.51      -570.634      -4859.14      -4859.14      
578           578           -4307.16      -566.007      -4873.17      -4873.17      
579           579           -4202.85      -542.284      -4745.14      -4745.14      
580           580           -4036.36      -574.016      -4610.38      -4610.38      
581           581           -4220.54      -551.113      -4771.65      -4771.65      
582           582           -4267.33      -559.874      -4827.2       -4827.2       
583           583           -4187         -569.878      -4756.88      -4756.88      
584           584           -4219.76      -585.287      -4805.05      -4805.05      
585           585           -4177.18      -562.788      -4739.97      -4739.97      
586           586           -4245.52      -583.13       -4828.65      -4828.65      
587           587           -4287.44      -584.327      -4871.77      -4871.77      
588           588           -4105.92      -611.995      -4717.92      -4717.92      
589           589           -4322.52      -546.732      -4869.25      -4869.25      
590           590           -4273.99      -582.132      -4856.12      -4856.12      
591           591           -4170.06      -549.486      -4719.55      -4719.55      
592           592           -4135         -616.282      -4751.28      -4751.28      
593           593           -4223.76      -581.291      -4805.05      -4805.05      
594           594           -4147.7       -579.543      -4727.24      -4727.24      
595           595           -4267.52      -575.324      -4842.85      -4842.85      
596           596           -4103.92      -515.332      -4619.26      -4619.26      
597           597           -4126.23      -574.833      -4701.07      -4701.07      
598           598           -4099.07      -538.01       -4637.08      -4637.08      
599           599           -4140.74      -594.581      -4735.32      -4735.32      
600           600           -4193.9       -608.707      -4802.6       -4802.6       
601           601           -4172.99      -557.032      -4730.02      -4730.02      
602           602           -4046.45      -577.285      -4623.73      -4623.73      
603           603           -4099.33      -530.762      -4630.09      -4630.09      
604           604           -4258.47      -580.495      -4838.96      -4838.96      
605           605           -4206.53      -620.457      -4826.98      -4826.98      
606           606           -4181.82      -576.547      -4758.37      -4758.37      
607           607           -4170.89      -575.734      -4746.63      -4746.63      
608           608           -4300.31      -598.404      -4898.72      -4898.72      
609           609           -4189.26      -596.635      -4785.9       -4785.9       
610           610           -4176.55      -603.864      -4780.41      -4780.41      
611           611           -4219.38      -611.146      -4830.53      -4830.53      
612           612           -4196.88      -626.297      -4823.18      -4823.18      
613           613           -4038.44      -562.543      -4600.98      -4600.98      
614           614           -4125.17      -589.383      -4714.56      -4714.56      
615           615           -4133.9       -615.149      -4749.05      -4749.05      
616           616           -4153.8       -560.686      -4714.49      -4714.49      
617           617           -4044.85      -595.836      -4640.68      -4640.68      
618           618           -4084.94      -631.699      -4716.64      -4716.64      
619           619           -4134.41      -618.392      -4752.8       -4752.8       
620           620           -4042.75      -587.092      -4629.84      -4629.84      
621           621           -3991.6       -609.13       -4600.73      -4600.73      
622           622           -4038.19      -605.27       -4643.46      -4643.46      
623           623           -4186.54      -575.292      -4761.83      -4761.83      
624           624           -4241.2       -569.232      -4810.43      -4810.43      
625           625           -4135.72      -573.327      -4709.05      -4709.05      
626           626           -4103.75      -642.368      -4746.12      -4746.12      
627           627           -4213.95      -584.568      -4798.52      -4798.52      
628           628           -4142.19      -630.755      -4772.95      -4772.95      
629           629           -4130.83      -612.305      -4743.14      -4743.14      
630           630           -4085.92      -544.682      -4630.6       -4630.6       
631           631           -4109.91      -570.501      -4680.41      -4680.41      
632           632           -4168.68      -579.6        -4748.28      -4748.28      
633           633           -4024.75      -581.05       -4605.8       -4605.8       
634           634           -4055.3       -591.51       -4646.81      -4646.81      
635           635           -4173.35      -580.296      -4753.64      -4753.64      
636           636           -4254.12      -612.829      -4866.94      -4866.94      
637           637           -4192.77      -580.771      -4773.54      -4773.54      
638           638           -4209.8       -590.332      -4800.13      -4800.13      
639           639           -4243.24      -550.524      -4793.76      -4793.76      
640           640           -4195.01      -557.384      -4752.39      -4752.39      
641           641           -4220.24      -555.139      -4775.37      -4775.37      
642           642           -4221.4       -582.504      -4803.9       -4803.9       
643           643           -4167.86      -547.336      -4715.19      -4715.19      
644           644           -4201.84      -583.395      -4785.23      -4785.23      
645           645           -4174.78      -565.271      -4740.05      -4740.05      
646           646           -4127.46      -575.797      -4703.26      -4703.26      
647           647           -4116.54      -574.487      -4691.03      -4691.03      
648           648           -4128.61      -534.343      -4662.96      -4662.96      
649           649           -4153.11      -583.505      -4736.62      -4736.62      
650           650           -4259.44      -567.587      -4827.02      -4827.02      
651           651           -4211.93      -592.85       -4804.78      -4804.78      
652           652           -4147.53      -563.487      -4711.02      -4711.02      
653           653           -4174.28      -606.946      -4781.22      -4781.22      
654           654           -4130.44      -588.243      -4718.68      -4718.68      
655           655           -4164.89      -558.424      -4723.32      -4723.32      
656           656           -4028.04      -593.866      -4621.9       -4621.9       
657           657           -4024.1       -609.855      -4633.95      -4633.95      
658           658           -3875.72      -549.191      -4424.92      -4424.92      
659           659           -4124.34      -571.826      -4696.16      -4696.16      
660           660           -4108.97      -567.324      -4676.3       -4676.3       
661           661           -4018.99      -563.326      -4582.32      -4582.32      
662           662           -4133.68      -598.453      -4732.13      -4732.13      
663           663           -4170.54      -589.299      -4759.84      -4759.84      
664           664           -4232.65      -531.262      -4763.91      -4763.91      
665           665           -4210.96      -567.999      -4778.96      -4778.96      
666           666           -4307.19      -587.856      -4895.05      -4895.05      
667           667           -4196.01      -603.075      -4799.08      -4799.08      
668           668           -4375.2       -598.414      -4973.61      -4973.61      
669           669           -4362.84      -576.869      -4939.71      -4939.71      
670           670           -4248.46      -589.489      -4837.94      -4837.94      
671           671           -4176.92      -581.54       -4758.46      -4758.46      
672           672           -4105.34      -635.688      -4741.03      -4741.03      
673           673           -4125.45      -583.146      -4708.59      -4708.59      
674           674           -4247.9       -576.617      -4824.51      -4824.51      
675           675           -4261.83      -550.707      -4812.54      -4812.54      
676           676           -4213.36      -573.967      -4787.33      -4787.33      
677           677           -4134.73      -544.921      -4679.65      -4679.65      
678           678           -4203.36      -580.391      -4783.75      -4783.75      
679           679           -4174         -562.494      -4736.49      -4736.49      
680           680           -4330.7       -555.274      -4885.97      -4885.97      
681           681           -4382.66      -588.308      -4970.97      -4970.97      
682           682           -4409.32      -518.642      -4927.96      -4927.96      
683           683           -4248.53      -570.815      -4819.34      -4819.34      
684           684           -4310.21      -582.925      -4893.14      -4893.14      
685           685           -4283.77      -609.014      -4892.79      -4892.79      
686           686           -4300.6       -599.889      -4900.49      -4900.49      
687           687           -4287.27      -562.82       -4850.09      -4850.09      
688           688           -4230.26      -588.742      -4819         -4819         
689           689           -4283.34      -578.975      -4862.31      -4862.31      
690           690           -4237.49      -554.188      -4791.68      -4791.68      
691           691           -4174.25      -591.672      -4765.93      -4765.93      
692           692           -4238.22      -575.428      -4813.65      -4813.65      
693           693           -4328.2       -566.383      -4894.59      -4894.59      
694           694           -4445.18      -560.15       -5005.33      -5005.33      
695           695           -4317.05      -545.064      -4862.11      -4862.11      
696           696           -4329.14      -552.951      -4882.09      -4882.09      
697           697           -4395.15      -585.851      -4981         -4981         
698           698           -4213.74      -540.196      -4753.94      -4753.94      
699           699           -4131.27      -562.717      -4693.98      -4693.98      
700           700           -3917.81      -541.468      -4459.27      -4459.27      
701           701           -4197.61      -587.255      -4784.87      -4784.87      
702           702           -4252.76      -602.212      -4854.97      -4854.97      
703           703           -4183.94      -588.597      -4772.53      -4772.53      
704           704           -4203.94      -549.467      -4753.41      -4753.41      
705           705           -4126.77      -520.938      -4647.71      -4647.71      
706           706           -4216.44      -573.452      -4789.89      -4789.89      
707           707           -4200.62      -550.846      -4751.47      -4751.47      
708           708           -4247.92      -581.387      -4829.31      -4829.31      
709           709           -4282.78      -563.085      -4845.87      -4845.87      
710           710           -4221.1       -607.815      -4828.91      -4828.91      
711           711           -4301.84      -562.572      -4864.42      -4864.42      
712           712           -4101.09      -563.954      -4665.04      -4665.04      
713           713           -4158.2       -573.385      -4731.59      -4731.59      
714           714           -4220.18      -581.892      -4802.07      -4802.07      
715           715           -4236.25      -551.725      -4787.97      -4787.97      
716           716           -4226.01      -555.725      -4781.74      -4781.74      
717           717           -4196.67      -579.138      -4775.81      -4775.81      
718           718           -4236.15      -619.323      -4855.47      -4855.47      
719           719           -4137.42      -554.71       -4692.13      -4692.13      
720           720           -4198.82      -588.653      -4787.47      -4787.47      
721           721           -4290.48      -574.279      -4864.75      -4864.75      
722           722           -4134.28      -554.977      -4689.26      -4689.26      
723           723           -4225.81      -572.255      -4798.06      -4798.06      
724           724           -4301.95      -570.723      -4872.67      -4872.67      
725           725           -4355.6       -549.447      -4905.05      -4905.05      
726           726           -4354.73      -571.523      -4926.26      -4926.26      
727           727           -4335.87      -613.19       -4949.06      -4949.06      
728           728           -4480.59      -552.164      -5032.75      -5032.75      
729           729           -4396.47      -605.073      -5001.54      -5001.54      
730           730           -4575.95      -598.081      -5174.03      -5174.03      
731           731           -4421.09      -530.881      -4951.97      -4951.97      
732           732           -4368.49      -562.502      -4930.99      -4930.99      
733           733           -4408.64      -558.862      -4967.5       -4967.5       
734           734           -4456.21      -543.085      -4999.29      -4999.29      
735           735           -4325.42      -543.292      -4868.71      -4868.71      
736           736           -4382.72      -545.391      -4928.11      -4928.11      
737           737           -4325.75      -586.091      -4911.84      -4911.84      
738           738           -4339.06      -588.407      -4927.47      -4927.47      
739           739           -4465.96      -549.692      -5015.65      -5015.65      
740           740           -4425.17      -567.98       -4993.15      -4993.15      
741           741           -4505.98      -559.242      -5065.22      -5065.22      
742           742           -4360.5       -602.132      -4962.63      -4962.63      
743           743           -4397.21      -543.623      -4940.84      -4940.84      
744           744           -4406.07      -561.364      -4967.44      -4967.44      
745           745           -4438.41      -572.187      -5010.6       -5010.6       
746           746           -4379.12      -563.816      -4942.94      -4942.94      
747           747           -4426.88      -577.256      -5004.13      -5004.13      
748           748           -4507.91      -561.974      -5069.89      -5069.89      
749           749           -4345.24      -577.64       -4922.88      -4922.88      
750           750           -4406.66      -576.18       -4982.84      -4982.84      
751           751           -4292.91      -581.031      -4873.94      -4873.94      
752           752           -4262.99      -550.8        -4813.79      -4813.79      
753           753           -4292.95      -600.178      -4893.13      -4893.13      
754           754           -4292.41      -577.837      -4870.24      -4870.24      
755           755           -4331.6       -542.588      -4874.19      -4874.19      
756           756           -4298.26      -573.233      -4871.49      -4871.49      
757           757           -4341.84      -540.477      -4882.31      -4882.31      
758           758           -4327.86      -545.462      -4873.33      -4873.33      
759           759           -4262.15      -552.928      -4815.08      -4815.08      
760           760           -4210.76      -622.337      -4833.1       -4833.1       
761           761           -4088.75      -560.236      -4648.99      -4648.99      
762           762           -4223.17      -554.783      -4777.96      -4777.96      
763           763           -4426.03      -589.302      -5015.34      -5015.34      
764           764           -4002.75      -617.819      -4620.57      -4620.57      
765           765           -4040.68      -596.849      -4637.53      -4637.53      
766           766           -4218.32      -575.664      -4793.99      -4793.99      
767           767           -4342.91      -584.556      -4927.47      -4927.47      
768           768           -4204.49      -614.64       -4819.13      -4819.13      
769           769           -4191.07      -616.439      -4807.51      -4807.51      
770           770           -4209.11      -575.467      -4784.58      -4784.58      
771           771           -4206.13      -603.028      -4809.16      -4809.16      
772           772           -4239.58      -601.008      -4840.58      -4840.58      
773           773           -4209.79      -571.13       -4780.92      -4780.92      
774           774           -4306.5       -603.647      -4910.15      -4910.15      
775           775           -4307.44      -561.045      -4868.48      -4868.48      
776           776           -4369.67      -585.757      -4955.43      -4955.43      
777           777           -4282.18      -600.66       -4882.84      -4882.84      
778           778           -4399.4       -581.385      -4980.78      -4980.78      
779           779           -4241.99      -608.574      -4850.56      -4850.56      
780           780           -4283.93      -586.182      -4870.11      -4870.11      
781           781           -4295.1       -616.071      -4911.17      -4911.17      
782           782           -4344.66      -590.098      -4934.76      -4934.76      
783           783           -4440.07      -586.103      -5026.17      -5026.17      
784           784           -4469.35      -572.949      -5042.29      -5042.29      
785           785           -4271.36      -624.065      -4895.43      -4895.43      
786           786           -4212.01      -575.728      -4787.74      -4787.74      
787           787           -4360.06      -571.377      -4931.43      -4931.43      
788           788           -4179.18      -594.8        -4773.98      -4773.98      
789           789           -4161.7       -649.925      -4811.62      -4811.62      
790           790           -4406.12      -625.274      -5031.39      -5031.39      
791           791           -4315.09      -557.439      -4872.52      -4872.52      
792           792           -4268.39      -618.425      -4886.81      -4886.81      
793           793           -4236.62      -619.424      -4856.04      -4856.04      
794           794           -4111.6       -643.936      -4755.54      -4755.54      
795           795           -4175.1       -596.546      -4771.64      -4771.64      
796           796           -4199.37      -619.757      -4819.12      -4819.12      
797           797           -4299.16      -596.374      -4895.54      -4895.54      
798           798           -4210.54      -617.153      -4827.69      -4827.69      
799           799           -4355.79      -619.864      -4975.65      -4975.65      
800           800           -4157.82      -593.789      -4751.61      -4751.61      
801           801           -4232.77      -572.965      -4805.74      -4805.74      
802           802           -4322.81      -585.452      -4908.27      -4908.27      
803           803           -4219.84      -608.737      -4828.58      -4828.58      
804           804           -4240.22      -573.6        -4813.82      -4813.82      
805           805           -4370.8       -611.258      -4982.06      -4982.06      
806           806           -4307.33      -585.394      -4892.72      -4892.72      
807           807           -4423.19      -571.713      -4994.9       -4994.9       
808           808           -4538.02      -594.903      -5132.93      -5132.93      
809           809           -4395.89      -607.707      -5003.6       -5003.6       
810           810           -4406.5       -591.637      -4998.14      -4998.14      
811           811           -4287.46      -593.328      -4880.79      -4880.79      
812           812           -4319.51      -594.986      -4914.5       -4914.5       
813           813           -4224.55      -587.262      -4811.81      -4811.81      
814           814           -4155.04      -573.538      -4728.58      -4728.58      
815           815           -4172.63      -592.246      -4764.87      -4764.87      
816           816           -4225.01      -554.05       -4779.06      -4779.06      
817           817           -4332.42      -562.745      -4895.16      -4895.16      
818           818           -4030.37      -596.493      -4626.87      -4626.87      
819           819           -4336.99      -602.848      -4939.84      -4939.84      
820           820           -4122.63      -623.353      -4745.99      -4745.99      
821           821           -4128.05      -571.271      -4699.32      -4699.32      
822           822           -4142.84      -607.862      -4750.7       -4750.7       
823           823           -4239.67      -641.739      -4881.41      -4881.41      
824           824           -4272.72      -617.785      -4890.5       -4890.5       
825           825           -4227.14      -585.705      -4812.85      -4812.85      
826           826           -4188.54      -551.907      -4740.45      -4740.45      
827           827           -4098.66      -580.44       -4679.1       -4679.1       
828           828           -4076.3       -596.732      -4673.03      -4673.03      
829           829           -4242.89      -574.965      -4817.85      -4817.85      
830           830           -4216.97      -569.918      -4786.88      -4786.88      
831           831           -4079.4       -575.264      -4654.67      -4654.67      
832           832           -4113.98      -586.473      -4700.46      -4700.46      
833           833           -4068.59      -614.502      -4683.1       -4683.1       
834           834           -4100.36      -600.128      -4700.49      -4700.49      
835           835           -4183.21      -577.285      -4760.49      -4760.49      
836           836           -4143.63      -629.87       -4773.5       -4773.5       
837           837           -4133.06      -603.638      -4736.7       -4736.7       
838           838           -4238.53      -597.545      -4836.08      -4836.08      
839           839           -4202.79      -597.298      -4800.09      -4800.09      
840           840           -4405.63      -580.104      -4985.73      -4985.73      
841           841           -4187.28      -597.533      -4784.81      -4784.81      
842           842           -4201.56      -545.688      -4747.25      -4747.25      
843           843           -4194.92      -616.291      -4811.21      -4811.21      
844           844           -4259.8       -605.617      -4865.42      -4865.42      
845           845           -4233.5       -613.301      -4846.8       -4846.8       
846           846           -4259.69      -549.19       -4808.88      -4808.88      
847           847           -4273.21      -591.403      -4864.61      -4864.61      
848           848           -4137.05      -642.079      -4779.13      -4779.13      
849           849           -4115.36      -648.033      -4763.39      -4763.39      
850           850           -4260.51      -609.876      -4870.39      -4870.39      
851           851           -4246.19      -616.923      -4863.11      -4863.11      
852           852           -4197.5       -606.353      -4803.86      -4803.86      
853           853           -4192.84      -630.923      -4823.76      -4823.76      
854           854           -4126.94      -641.949      -4768.89      -4768.89      
855           855           -3948.12      -669.151      -4617.27      -4617.27      
856           856           -4277.34      -635.293      -4912.63      -4912.63      
857           857           -4225.73      -654.649      -4880.37      -4880.37      
858           858           -4123.38      -641.856      -4765.24      -4765.24      
859           859           -4144.53      -624.569      -4769.1       -4769.1       
860           860           -4065.28      -636.213      -4701.49      -4701.49      
861           861           -4202.68      -597.856      -4800.54      -4800.54      
862           862           -4103.93      -621.647      -4725.58      -4725.58      
863           863           -4117.83      -682.741      -4800.57      -4800.57      
864           864           -4092.69      -653.837      -4746.53      -4746.53      
865           865           -4125.73      -663.947      -4789.68      -4789.68      
866           866           -4102.28      -614.651      -4716.93      -4716.93      
867           867           -4027.26      -640.098      -4667.36      -4667.36      
868           868           -4015.44      -588.655      -4604.1       -4604.1       
869           869           -4192.52      -600.893      -4793.41      -4793.41      
870           870           -4206.43      -603.68       -4810.11      -4810.11      
871           871           -4105.63      -616.758      -4722.38      -4722.38      
872           872           -4082.48      -606.792      -4689.27      -4689.27      
873           873           -4134.22      -618.829      -4753.05      -4753.05      
874           874           -4166.12      -584.961      -4751.08      -4751.08      
875           875           -4098.55      -626.875      -4725.43      -4725.43      
876           876           -4115.42      -582.029      -4697.45      -4697.45      
877           877           -4130.53      -608.874      -4739.4       -4739.4       
878           878           -4222.24      -616.748      -4838.99      -4838.99      
879           879           -4252.34      -593.912      -4846.25      -4846.25      
880           880           -4301.45      -568.748      -4870.2       -4870.2       
881           881           -4217.83      -569.189      -4787.02      -4787.02      
882           882           -4152.62      -590.643      -4743.26      -4743.26      
883           883           -4127.92      -622.41       -4750.33      -4750.33      
884           884           -4165.63      -628.311      -4793.94      -4793.94      
885           885           -4155.56      -596.657      -4752.21      -4752.21      
886           886           -4050.13      -601.297      -4651.43      -4651.43      
887           887           -4270.1       -584.205      -4854.31      -4854.31      
888           888           -4245.73      -610.174      -4855.9       -4855.9       
889           889           -4242.77      -562.813      -4805.58      -4805.58      
890           890           -4052.87      -614.423      -4667.3       -4667.3       
891           891           -4132.79      -632.119      -4764.91      -4764.91      
892           892           -4371.81      -583.248      -4955.06      -4955.06      
893           893           -4160.46      -572.176      -4732.64      -4732.64      
894           894           -4192.09      -599.092      -4791.18      -4791.18      
895           895           -4184.48      -590.553      -4775.04      -4775.04      
896           896           -4230.64      -583.599      -4814.24      -4814.24      
897           897           -4249.42      -590.652      -4840.07      -4840.07      
898           898           -4377.74      -630.663      -5008.4       -5008.4       
899           899           -4245.35      -584.126      -4829.48      -4829.48      
900           900           -4472.02      -579.509      -5051.53      -5051.53      
901           901           -4303.58      -581.959      -4885.54      -4885.54      
902           902           -4241.07      -608.989      -4850.06      -4850.06      
903           903           -4168.04      -601.037      -4769.08      -4769.08      
904           904           -4215.59      -621.541      -4837.13      -4837.13      
905           905           -4217.14      -604.715      -4821.86      -4821.86      
906           906           -4288.21      -612.886      -4901.1       -4901.1       
907           907           -4266.35      -618.266      -4884.61      -4884.61      
908           908           -4287.95      -623.471      -4911.43      -4911.43      
909           909           -4162.22      -651.578      -4813.8       -4813.8       
910           910           -4094.38      -627.699      -4722.08      -4722.08      
911           911           -4158.23      -660.001      -4818.23      -4818.23      
912           912           -4126.04      -632.361      -4758.4       -4758.4       
913           913           -4111.81      -605.264      -4717.08      -4717.08      
914           914           -4056.92      -573.814      -4630.73      -4630.73      
915           915           -4088.66      -569.405      -4658.07      -4658.07      
916           916           -4208.06      -558.258      -4766.32      -4766.32      
917           917           -4150.36      -589.842      -4740.2       -4740.2       
918           918           -4155.3       -559.979      -4715.28      -4715.28      
919           919           -4079.66      -580.937      -4660.6       -4660.6       
920           920           -4153         -601.242      -4754.24      -4754.24      
921           921           -4175.49      -597.11       -4772.6       -4772.6       
922           922           -4216.87      -607.376      -4824.25      -4824.25      
923           923           -4125.64      -609.826      -4735.47      -4735.47      
924           924           -4162.82      -616.277      -4779.1       -4779.1       
925           925           -4172.25      -608.415      -4780.66      -4780.66      
926           926           -4236.53      -583.981      -4820.52      -4820.52      
927           927           -4276.93      -594.36       -4871.29      -4871.29      
928           928           -4286.05      -658.49       -4944.54      -4944.54      
929           929           -4284.38      -592.357      -4876.74      -4876.74      
930           930           -4265.08      -600.664      -4865.74      -4865.74      
931           931           -4231.05      -599.269      -4830.32      -4830.32      
932           932           -4118.13      -598.689      -4716.81      -4716.81      
933           933           -4172.25      -611.156      -4783.4       -4783.4       
934           934           -4304.27      -562.105      -4866.38      -4866.38      
935           935           -4234.75      -544.101      -4778.85      -4778.85      
936           936           -4070.59      -607.258      -4677.84      -4677.84      
937           937           -4291.71      -586.815      -4878.52      -4878.52      
938           938           -4251.63      -587.302      -4838.93      -4838.93      
939           939           -4184.73      -619.376      -4804.11      -4804.11      
940           940           -4292.04      -551.624      -4843.66      -4843.66      
941           941           -4316.88      -559.988      -4876.87      -4876.87      
942           942           -4237.17      -584.622      -4821.79      -4821.79      
943           943           -4209.25      -550.145      -4759.4       -4759.4       
944           944           -4195.69      -551.658      -4747.34      -4747.34      
945           945           -4172.77      -568.076      -4740.84      -4740.84      
946           946           -4221.57      -574.274      -4795.85      -4795.85      
947           947           -4094.38      -562.029      -4656.41      -4656.41      
948           948           -4151.18      -557.858      -4709.04      -4709.04      
949           949           -4213.05      -572.586      -4785.64      -4785.64      
950           950           -4229.97      -579.686      -4809.66      -4809.66      
951           951           -4101.93      -565.833      -4667.77      -4667.77      
952           952           -4163.42      -572.903      -4736.32      -4736.32      
953           953           -4238.99      -563.066      -4802.05      -4802.05      
954           954           -4148.48      -616.263      -4764.74      -4764.74      
955           955           -4195.05      -545.104      -4740.15      -4740.15      
956           956           -4036.42      -622.725      -4659.14      -4659.14      
957           957           -4130.49      -574.372      -4704.86      -4704.86      
958           958           -3999.91      -591.575      -4591.48      -4591.48      
959           959           -4045.59      -614.131      -4659.72      -4659.72      
960           960           -4156.99      -574.799      -4731.79      -4731.79      
961           961           -3982.45      -621.247      -4603.7       -4603.7       
962           962           -4079.65      -615.194      -4694.85      -4694.85      
963           963           -4202.71      -593.888      -4796.6       -4796.6       
964           964           -4189.99      -546.127      -4736.12      -4736.12      
965           965           -4131.42      -596.98       -4728.4       -4728.4       
966           966           -4198.27      -600.106      -4798.37      -4798.37      
967           967           -4182.68      -613.924      -4796.6       -4796.6       
968           968           -4251.35      -579.384      -4830.73      -4830.73      
969           969           -4202.45      -611.776      -4814.23      -4814.23      
970           970           -4083.64      -614.25       -4697.89      -4697.89      
971           971           -4064.89      -627.377      -4692.26      -4692.26      
972           972           -4186.57      -585.389      -4771.96      -4771.96      
973           973           -4097.15      -585.978      -4683.13      -4683.13      
974           974           -4299.78      -587.356      -4887.13      -4887.13      
975           975           -4300.47      -594.721      -4895.19      -4895.19      
976           976           -4366.4       -586.259      -4952.66      -4952.66      
977           977           -4393.48      -607.255      -5000.74      -5000.74      
978           978           -4359.31      -624.975      -4984.28      -4984.28      
979           979           -4389.13      -616.671      -5005.8       -5005.8       
980           980           -4469.36      -554.91       -5024.27      -5024.27      
981           981           -4350.85      -583.245      -4934.1       -4934.1       
982           982           -4412.31      -619.057      -5031.36      -5031.36      
983           983           -4407.06      -573.239      -4980.3       -4980.3       
984           984           -4462.3       -579.807      -5042.11      -5042.11      
985           985           -4389.32      -606.42       -4995.74      -4995.74      
986           986           -4422.19      -621.04       -5043.23      -5043.23      
987           987           -4530.9       -594.65       -5125.55      -5125.55      
988           988           -4450.16      -573.831      -5023.99      -5023.99      
989           989           -4433.63      -615.714      -5049.35      -5049.35      
990           990           -4379.2       -569.134      -4948.34      -4948.34      
991           991           -4537.67      -597.388      -5135.06      -5135.06      
992           992           -4567.43      -602.249      -5169.68      -5169.68      
993           993           -4653.68      -567.407      -5221.09      -5221.09      
994           994           -4608.21      -545.12       -5153.33      -5153.33      
995           995           -4506.32      -577.896      -5084.21      -5084.21      
996           996           -4522.46      -591.657      -5114.11      -5114.11      
997           997           -4362.81      -604.981      -4967.79      -4967.79      
