POSE, FRAME, ANGLE
sw06, 873, 150.1805143278479
sw06, 874, 150.1805143278479
sw06, 875, 150.1805143278479
sw06, 876, 150.1805143278479
sw06, 877, 150.1805143278479
sw06, 878, 150.1805143278479
sw06, 879, 150.1805143278479
sw06, 880, 150.1805143278479
sw06, 881, 150.1805143278479
sw06, 882, 150.1805143278479
sw06, 883, 150.1805143278479
sw06, 884, 150.1805143278479
sw06, 885, 150.1805143278479
sw06, 886, 150.1805143278479
sw06, 887, 150.1805143278479
sw06, 888, 150.1805143278479
sw06, 889, 150.1805143278479
sw06, 890, 150.1805143278479
sw06, 891, 150.1805143278479
sw06, 892, 150.1805143278479
sw06, 893, 150.1805143278479
sw06, 894, 150.1805143278479
sw06, 895, 150.1805143278479
sw06, 896, 150.1805143278479
sw06, 897, 150.1805143278479
sw06, 898, 150.1805143278479
sw06, 899, 150.1805143278479
sw06, 900, 150.1805143278479
sw06, 901, 150.1805143278479
sw06, 902, 150.1805143278479
sw06, 903, 150.1805143278479
sw06, 904, 150.1805143278479
sw06, 905, 150.1805143278479
sw06, 906, 150.1805143278479
sw06, 907, 150.1805143278479
sw06, 908, 150.1805143278479
sw06, 909, 150.1805143278479
sw06, 910, 150.1805143278479
sw06, 911, 150.1805143278479
sw06, 912, 150.1805143278479
sw06, 913, 150.1805143278479
sw06, 914, 150.1805143278479
sw06, 915, 150.1805143278479
sw06, 916, 150.1805143278479
sw06, 917, 150.1805143278479
sw06, 918, 150.1805143278479
sw06, 919, 150.1805143278479
sw06, 920, 150.1805143278479
sw06, 921, 150.1805143278479
sw06, 922, 150.1805143278479
sw06, 923, 150.1805143278479
sw06, 924, 150.1805143278479
sw06, 925, 150.1805143278479
sw06, 926, 150.1805143278479
sw06, 927, 150.1805143278479
sw06, 928, 150.1805143278479
sw06, 929, 150.1805143278479
sw06, 930, 150.1805143278479
sw06, 931, 150.1805143278479
sw06, 932, 150.1805143278479
sw06, 933, 150.1805143278479
sw06, 934, 150.1805143278479
sw06, 935, 150.1805143278479
sw06, 936, 150.1805143278479
sw06, 937, 150.1805143278479
sw06, 938, 150.1805143278479
sw06, 939, 150.1805143278479
sw06, 940, 150.1805143278479
sw06, 941, 150.1805143278479
sw06, 942, 150.1805143278479
sw06, 943, 150.1805143278479
sw06, 944, 150.1805143278479
sw06, 945, 150.1805143278479
sw06, 946, 150.1805143278479
sw06, 947, 150.1805143278479
sw06, 948, 150.1805143278479
sw06, 949, 150.1805143278479
sw06, 950, 150.1805143278479
sw06, 951, 150.1805143278479
sw06, 952, 150.1805143278479
sw06, 953, 150.1805143278479
sw06, 954, 150.1805143278479
sw06, 955, 150.1805143278479
sw06, 956, 150.1805143278479
sw06, 957, 150.1805143278479
sw06, 958, 150.1805143278479
sw06, 959, 150.1805143278479
sw06, 960, 150.1805143278479
sw06, 961, 150.1805143278479
sw06, 962, 150.1805143278479
sw06, 963, 150.1805143278479
sw06, 964, 150.1805143278479
sw06, 965, 150.1805143278479
sw06, 966, 150.1805143278479
sw06, 967, 150.1805143278479
sw06, 968, 150.1805143278479
sw06, 969, 150.1805143278479
sw06, 970, 150.1805143278479
sw06, 971, 150.1805143278479
sw06, 972, 150.1805143278479
sw06, 973, 150.1805143278479
sw06, 974, 150.1805143278479
sw06, 975, 150.1805143278479
sw06, 976, 150.1805143278479
sw06, 977, 150.1805143278479
sw06, 978, 150.1805143278479
sw06, 979, 150.1805143278479
sw06, 980, 150.1805143278479
sw06, 981, 150.1805143278479
sw06, 982, 150.1805143278479
sw06, 983, 150.1805143278479
sw06, 984, 150.1805143278479
sw06, 985, 150.1805143278479
sw06, 986, 150.1805143278479
sw06, 987, 150.1805143278479
sw06, 988, 150.1805143278479
sw06, 989, 150.1805143278479
sw06, 990, 150.1805143278479
sw06, 991, 150.1805143278479
sw06, 992, 150.1805143278479
sw06, 993, 150.1805143278479
sw06, 994, 150.1805143278479
sw06, 995, 150.1805143278479
sw06, 996, 150.1805143278479
sw06, 997, 150.1805143278479
sw06, 998, 150.1805143278479
sw06, 999, 150.1805143278479
sw06, 1000, 151.38879710658486
sw06, 1001, 151.38879710658486
sw06, 1002, 151.38879710658486
sw06, 1003, 151.38879710658486
sw06, 1004, 151.38879710658486
sw06, 1005, 151.38879710658486
sw06, 1006, 151.38879710658486
sw06, 1007, 151.38879710658486
sw06, 1008, 151.38879710658486
sw06, 1009, 151.38879710658486
sw06, 1010, 151.38879710658486
sw06, 1011, 151.38879710658486
sw06, 1012, 151.38879710658486
sw06, 1013, 151.38879710658486
sw06, 1014, 151.38879710658486
sw06, 1015, 151.38879710658486
sw06, 1016, 151.38879710658486
sw06, 1017, 151.38879710658486
sw06, 1018, 151.38879710658486
sw06, 1019, 151.38879710658486
sw06, 1020, 151.38879710658486
sw06, 1021, 151.38879710658486
sw06, 1022, 151.38879710658486
sw06, 1023, 151.38879710658486
sw06, 1024, 151.38879710658486
sw06, 1025, 151.38879710658486
sw06, 1026, 151.38879710658486
sw06, 1027, 151.38879710658486
sw06, 1028, 151.38879710658486
sw06, 1029, 151.38879710658486
sw06, 1030, 151.38879710658486
sw06, 1031, 151.38879710658486
sw06, 1032, 151.38879710658486
sw06, 1033, 151.38879710658486
sw06, 1034, 151.38879710658486
sw06, 1035, 151.38879710658486
sw06, 1036, 151.38879710658486
sw06, 1037, 151.38879710658486
sw06, 1038, 151.38879710658486
sw06, 1039, 151.38879710658486
sw06, 1040, 151.38879710658486
sw06, 1041, 151.38879710658486
sw06, 1042, 151.38879710658486
sw06, 1043, 151.38879710658486
sw06, 1044, 151.38879710658486
sw06, 1045, 151.38879710658486
sw06, 1046, 151.38879710658486
sw06, 1047, 151.38879710658486
sw06, 1048, 151.38879710658486
sw06, 1049, 151.38879710658486
sw06, 1050, 151.38879710658486
sw06, 1051, 151.38879710658486
sw06, 1052, 151.38879710658486
sw06, 1053, 151.38879710658486
sw06, 1054, 151.38879710658486
sw06, 1055, 151.38879710658486
sw06, 1056, 151.38879710658486
sw06, 1057, 151.38879710658486
sw06, 1058, 151.38879710658486
sw06, 1059, 151.38879710658486
sw06, 1060, 151.38879710658486
sw06, 1061, 151.38879710658486
sw06, 1062, 151.38879710658486
sw06, 1063, 151.38879710658486
sw06, 1064, 151.38879710658486
sw06, 1065, 151.38879710658486
sw06, 1066, 151.38879710658486
sw06, 1067, 151.38879710658486
sw06, 1068, 151.38879710658486
sw06, 1069, 151.38879710658486
sw06, 1070, 151.38879710658486
sw06, 1071, 151.38879710658486
sw06, 1072, 151.38879710658486
sw06, 1073, 151.38879710658486
sw06, 1074, 151.38879710658486
sw06, 1075, 151.38879710658486
sw06, 1076, 151.38879710658486
sw06, 1077, 151.38879710658486
sw06, 1078, 151.38879710658486
sw06, 1079, 151.38879710658486
sw06, 1080, 151.38879710658486
sw06, 1081, 151.38879710658486
sw06, 1082, 151.38879710658486
sw06, 1083, 151.38879710658486
sw06, 1084, 151.38879710658486
sw06, 1085, 151.38879710658486
sw06, 1086, 151.38879710658486
sw06, 1087, 151.38879710658486
sw06, 1088, 151.38879710658486
sw06, 1089, 151.38879710658486
sw06, 1090, 151.38879710658486
sw06, 1091, 151.38879710658486
sw06, 1092, 151.38879710658486
sw06, 1093, 151.38879710658486
sw06, 1094, 151.38879710658486
sw06, 1095, 151.38879710658486
sw06, 1096, 151.38879710658486
sw06, 1097, 151.38879710658486
sw06, 1098, 151.38879710658486
sw06, 1099, 151.38879710658486
sw06, 1100, 151.38879710658486
sw06, 1101, 151.38879710658486
sw06, 1102, 151.38879710658486
sw06, 1103, 151.38879710658486
sw06, 1104, 151.38879710658486
sw06, 1105, 151.38879710658486
sw06, 1106, 151.38879710658486
sw06, 1107, 151.38879710658486
sw06, 1108, 151.38879710658486
sw06, 1109, 151.38879710658486
sw06, 1110, 151.38879710658486
sw06, 1111, 151.38879710658486
sw06, 1112, 151.38879710658486
sw06, 1113, 151.38879710658486
sw06, 1114, 151.38879710658486
sw06, 1115, 151.38879710658486
sw06, 1116, 151.38879710658486
sw06, 1117, 151.38879710658486
sw06, 1118, 151.38879710658486
sw06, 1119, 151.38879710658486
sw06, 1120, 151.38879710658486
sw06, 1121, 151.38879710658486
sw06, 1122, 151.38879710658486
sw06, 1123, 151.38879710658486
sw06, 1124, 151.38879710658486
sw06, 1125, 151.38879710658486
sw06, 1126, 151.38879710658486
sw06, 1127, 151.38879710658486
sw06, 1128, 151.38879710658486
sw06, 1129, 151.38879710658486
sw06, 1130, 151.38879710658486
sw06, 1131, 151.38879710658486
sw06, 1132, 151.38879710658486
sw06, 1133, 151.38879710658486
sw06, 1134, 151.38879710658486
sw06, 1135, 151.38879710658486
sw06, 1136, 151.38879710658486
sw06, 1137, 151.38879710658486
sw06, 1138, 151.38879710658486
sw06, 1139, 151.38879710658486
sw06, 1140, 151.38879710658486
sw06, 1141, 151.38879710658486
sw06, 1142, 151.38879710658486
sw06, 1143, 151.38879710658486
sw06, 1144, 151.38879710658486
sw06, 1145, 151.38879710658486
sw06, 1146, 151.38879710658486
sw06, 1147, 151.38879710658486
sw06, 1148, 151.38879710658486
sw06, 1149, 151.38879710658486
sw06, 1150, 151.38879710658486
sw06, 1151, 151.38879710658486
sw06, 1152, 151.38879710658486
sw06, 1153, 151.38879710658486
sw06, 1154, 151.38879710658486
sw06, 1155, 151.38879710658486
sw06, 1156, 151.38879710658486
sw06, 1157, 151.38879710658486
sw06, 1158, 151.38879710658486
sw06, 1159, 151.38879710658486
sw06, 1160, 151.38879710658486
sw06, 1161, 151.38879710658486
sw06, 1162, 151.38879710658486
sw06, 1163, 151.38879710658486
sw06, 1164, 151.38879710658486
sw06, 1165, 151.38879710658486
sw06, 1166, 151.38879710658486
sw06, 1167, 151.38879710658486
sw06, 1168, 151.38879710658486
sw06, 1169, 151.38879710658486
sw06, 1170, 151.38879710658486
sw06, 1171, 151.38879710658486
sw06, 1172, 151.38879710658486
sw06, 1173, 151.38879710658486
sw06, 1174, 151.38879710658486
sw06, 1175, 151.38879710658486
sw06, 1176, 151.38879710658486
sw06, 1177, 151.38879710658486
sw06, 1178, 151.38879710658486
sw06, 1179, 151.38879710658486
sw06, 1180, 151.38879710658486
sw06, 1181, 151.38879710658486
sw06, 1182, 151.38879710658486
sw06, 1183, 151.38879710658486
sw06, 1184, 151.38879710658486
sw06, 1185, 151.38879710658486
sw06, 1186, 151.38879710658486
sw06, 1187, 151.38879710658486
sw06, 1188, 151.38879710658486
sw06, 1189, 151.38879710658486
sw06, 1190, 151.38879710658486
sw06, 1191, 151.38879710658486
sw06, 1192, 151.38879710658486
sw06, 1193, 151.38879710658486
sw06, 1194, 151.38879710658486
sw06, 1195, 151.38879710658486
sw06, 1196, 151.38879710658486
sw06, 1197, 151.38879710658486
sw06, 1198, 151.38879710658486
sw06, 1199, 151.38879710658486
sw06, 1200, 143.49746744324153
sw06, 1201, 143.49746744324153
sw06, 1202, 143.49746744324153
sw06, 1203, 143.49746744324153
sw06, 1204, 143.49746744324153
sw06, 1205, 143.49746744324153
sw06, 1206, 143.49746744324153
sw06, 1207, 143.49746744324153
sw06, 1208, 143.49746744324153
sw06, 1209, 143.49746744324153
sw06, 1210, 143.49746744324153
sw06, 1211, 143.49746744324153
sw06, 1212, 143.49746744324153
sw06, 1213, 143.49746744324153
sw06, 1214, 143.49746744324153
sw06, 1215, 143.49746744324153
sw06, 1216, 143.49746744324153
sw06, 1217, 143.49746744324153
sw06, 1218, 143.49746744324153
sw06, 1219, 143.49746744324153
sw06, 1220, 143.49746744324153
sw06, 1221, 143.49746744324153
sw06, 1222, 143.49746744324153
sw06, 1223, 143.49746744324153
sw06, 1224, 143.49746744324153
sw06, 1225, 143.49746744324153
sw06, 1226, 143.49746744324153
sw06, 1227, 143.49746744324153
sw06, 1228, 143.49746744324153
sw06, 1229, 143.49746744324153
sw06, 1230, 143.49746744324153
sw06, 1231, 143.49746744324153
sw06, 1232, 143.49746744324153
sw06, 1233, 143.49746744324153
sw06, 1234, 143.49746744324153
sw06, 1235, 143.49746744324153
sw06, 1236, 143.49746744324153
sw06, 1237, 143.49746744324153
sw06, 1238, 143.49746744324153
sw06, 1239, 143.49746744324153
sw06, 1240, 143.49746744324153
sw06, 1241, 143.49746744324153
sw06, 1242, 143.49746744324153
sw06, 1243, 143.49746744324153
sw06, 1244, 143.49746744324153
sw06, 1245, 143.49746744324153
sw06, 1246, 143.49746744324153
sw06, 1247, 143.49746744324153
sw06, 1248, 143.49746744324153
sw06, 1249, 143.49746744324153
sw06, 1250, 143.49746744324153
sw06, 1251, 143.49746744324153
sw06, 1252, 143.49746744324153
sw06, 1253, 143.49746744324153
sw06, 1254, 143.49746744324153
sw06, 1255, 143.49746744324153
sw06, 1256, 143.49746744324153
sw06, 1257, 143.49746744324153
sw06, 1258, 143.49746744324153
sw06, 1259, 143.49746744324153
sw06, 1260, 143.49746744324153
sw06, 1261, 143.49746744324153
sw06, 1262, 143.49746744324153
sw06, 1263, 143.49746744324153
sw06, 1264, 143.49746744324153
sw06, 1265, 143.49746744324153
sw06, 1266, 143.49746744324153
sw06, 1267, 143.49746744324153
sw06, 1268, 143.49746744324153
sw06, 1269, 143.49746744324153
sw06, 1270, 143.49746744324153
sw06, 1271, 143.49746744324153
sw06, 1272, 143.49746744324153
sw06, 1273, 143.49746744324153
sw06, 1274, 143.49746744324153
sw06, 1275, 143.49746744324153
sw06, 1276, 143.49746744324153
sw06, 1277, 143.49746744324153
sw06, 1278, 143.49746744324153
sw06, 1279, 143.49746744324153
sw06, 1280, 143.49746744324153
sw06, 1281, 143.49746744324153
sw06, 1282, 143.49746744324153
sw06, 1283, 143.49746744324153
sw06, 1284, 143.49746744324153
sw06, 1285, 143.49746744324153
sw06, 1286, 143.49746744324153
sw06, 1287, 143.49746744324153
sw06, 1288, 143.49746744324153
sw06, 1289, 143.49746744324153
sw06, 1290, 143.49746744324153
sw06, 1291, 143.49746744324153
sw06, 1292, 143.49746744324153
sw06, 1293, 143.49746744324153
sw06, 1294, 143.49746744324153
sw06, 1295, 143.49746744324153
sw06, 1296, 143.49746744324153
sw06, 1297, 143.49746744324153
sw06, 1298, 143.49746744324153
sw06, 1299, 143.49746744324153
sw06, 1300, 143.49746744324153
sw06, 1301, 143.49746744324153
sw06, 1302, 143.49746744324153
sw06, 1303, 143.49746744324153
sw06, 1304, 143.49746744324153
sw06, 1305, 143.49746744324153
sw06, 1306, 143.49746744324153
sw06, 1307, 143.49746744324153
sw06, 1308, 143.49746744324153
sw06, 1309, 143.49746744324153
sw06, 1310, 143.49746744324153
sw06, 1311, 143.49746744324153
sw06, 1312, 143.49746744324153
sw06, 1313, 143.49746744324153
sw06, 1314, 143.49746744324153
sw06, 1315, 143.49746744324153
sw06, 1316, 143.49746744324153
sw06, 1317, 143.49746744324153
sw06, 1318, 143.49746744324153
sw06, 1319, 143.49746744324153
sw06, 1320, 143.49746744324153
sw06, 1321, 143.49746744324153
sw06, 1322, 143.49746744324153
sw06, 1323, 143.49746744324153
sw06, 1324, 143.49746744324153
sw06, 1325, 143.49746744324153
sw06, 1326, 143.49746744324153
sw06, 1327, 143.49746744324153
sw06, 1328, 143.49746744324153
sw06, 1329, 143.49746744324153
sw06, 1330, 143.49746744324153
sw06, 1331, 143.49746744324153
sw06, 1332, 143.49746744324153
sw06, 1333, 143.49746744324153
sw06, 1334, 143.49746744324153
sw06, 1335, 143.49746744324153
sw06, 1336, 143.49746744324153
sw06, 1337, 143.49746744324153
sw06, 1338, 143.49746744324153
sw06, 1339, 143.49746744324153
sw06, 1340, 143.49746744324153
sw06, 1341, 143.49746744324153
sw06, 1342, 143.49746744324153
sw06, 1343, 143.49746744324153
sw06, 1344, 143.49746744324153
sw06, 1345, 143.49746744324153
sw06, 1346, 143.49746744324153
sw06, 1347, 143.49746744324153
sw06, 1348, 143.49746744324153
sw06, 1349, 143.49746744324153
sw06, 1350, 143.49746744324153
sw06, 1351, 143.49746744324153
sw06, 1352, 143.49746744324153
sw06, 1353, 143.49746744324153
sw06, 1354, 143.49746744324153
sw06, 1355, 143.49746744324153
sw06, 1356, 143.49746744324153
sw06, 1357, 143.49746744324153
sw06, 1358, 143.49746744324153
sw06, 1359, 143.49746744324153
sw06, 1360, 143.49746744324153
sw06, 1361, 143.49746744324153
sw06, 1362, 143.49746744324153
sw06, 1363, 143.49746744324153
sw06, 1364, 143.49746744324153
sw06, 1365, 143.49746744324153
sw06, 1366, 143.49746744324153
sw06, 1367, 143.49746744324153
sw06, 1368, 143.49746744324153
sw06, 1369, 143.49746744324153
sw06, 1370, 143.49746744324153
sw06, 1371, 143.49746744324153
sw06, 1372, 143.49746744324153
sw06, 1373, 143.49746744324153
sw06, 1374, 143.49746744324153
sw06, 1375, 143.49746744324153
sw06, 1376, 143.49746744324153
sw06, 1377, 143.49746744324153
sw06, 1378, 143.49746744324153
sw06, 1379, 143.49746744324153
sw06, 1380, 143.49746744324153
sw06, 1381, 143.49746744324153
sw06, 1382, 143.49746744324153
sw06, 1383, 143.49746744324153
sw06, 1384, 143.49746744324153
sw06, 1385, 143.49746744324153
sw06, 1386, 143.49746744324153
sw06, 1387, 143.49746744324153
sw06, 1388, 143.49746744324153
sw06, 1389, 143.49746744324153
sw06, 1390, 143.49746744324153
sw06, 1391, 143.49746744324153
sw06, 1392, 143.49746744324153
sw06, 1393, 143.49746744324153
sw06, 1394, 143.49746744324153
sw06, 1395, 143.49746744324153
sw06, 1396, 143.49746744324153
sw06, 1397, 143.49746744324153
sw06, 1398, 143.49746744324153
sw06, 1399, 143.49746744324153
sw06, 1400, 145.59230698835998
sw06, 1401, 145.59230698835998
sw06, 1402, 145.59230698835998
sw06, 1403, 145.59230698835998
sw06, 1404, 145.59230698835998
sw06, 1405, 145.59230698835998
sw06, 1406, 145.59230698835998
sw06, 1407, 145.59230698835998
sw06, 1408, 145.59230698835998
sw06, 1409, 145.59230698835998
sw06, 1410, 145.59230698835998
sw06, 1411, 145.59230698835998
sw06, 1412, 145.59230698835998
sw06, 1413, 145.59230698835998
sw06, 1414, 145.59230698835998
sw06, 1415, 145.59230698835998
sw06, 1416, 145.59230698835998
sw06, 1417, 145.59230698835998
sw06, 1418, 145.59230698835998
sw06, 1419, 145.59230698835998
sw06, 1420, 145.59230698835998
sw06, 1421, 145.59230698835998
sw06, 1422, 145.59230698835998
sw06, 1423, 145.59230698835998
sw06, 1424, 145.59230698835998
sw06, 1425, 145.59230698835998
sw06, 1426, 145.59230698835998
sw06, 1427, 145.59230698835998
sw06, 1428, 145.59230698835998
sw06, 1429, 145.59230698835998
sw06, 1430, 145.59230698835998
sw06, 1431, 145.59230698835998
sw06, 1432, 145.59230698835998
sw06, 1433, 145.59230698835998
sw06, 1434, 145.59230698835998
sw06, 1435, 145.59230698835998
sw06, 1436, 145.59230698835998
sw06, 1437, 145.59230698835998
sw06, 1438, 145.59230698835998
sw06, 1439, 145.59230698835998
sw06, 1440, 145.59230698835998
sw06, 1441, 145.59230698835998
sw06, 1442, 145.59230698835998
sw06, 1443, 145.59230698835998
sw06, 1444, 145.59230698835998
sw06, 1445, 145.59230698835998
sw06, 1446, 145.59230698835998
sw06, 1447, 145.59230698835998
sw06, 1448, 145.59230698835998
sw06, 1449, 145.59230698835998
sw06, 1450, 145.59230698835998
sw06, 1451, 145.59230698835998
sw06, 1452, 145.59230698835998
sw06, 1453, 145.59230698835998
sw06, 1454, 145.59230698835998
sw06, 1455, 145.59230698835998
sw06, 1456, 145.59230698835998
sw06, 1457, 145.59230698835998
sw06, 1458, 145.59230698835998
sw06, 1459, 145.59230698835998
sw06, 1460, 145.59230698835998
sw06, 1461, 145.59230698835998
sw06, 1462, 145.59230698835998
sw06, 1463, 145.59230698835998
sw06, 1464, 145.59230698835998
sw06, 1465, 145.59230698835998
sw06, 1466, 145.59230698835998
sw06, 1467, 145.59230698835998
sw06, 1468, 145.59230698835998
sw06, 1469, 145.59230698835998
sw06, 1470, 145.59230698835998
sw06, 1471, 145.59230698835998
sw06, 1472, 145.59230698835998
sw06, 1473, 145.59230698835998
sw06, 1474, 145.59230698835998
sw06, 1475, 145.59230698835998
sw06, 1476, 145.59230698835998
sw06, 1477, 145.59230698835998
sw06, 1478, 145.59230698835998
sw06, 1479, 145.59230698835998
sw06, 1480, 145.59230698835998
sw06, 1481, 145.59230698835998
sw06, 1482, 145.59230698835998
sw06, 1483, 145.59230698835998
sw06, 1484, 145.59230698835998
sw06, 1485, 145.59230698835998
sw06, 1486, 145.59230698835998
sw06, 1487, 145.59230698835998
sw06, 1488, 145.59230698835998
sw06, 1489, 145.59230698835998
sw06, 1490, 145.59230698835998
sw06, 1491, 145.59230698835998
sw06, 1492, 145.59230698835998
sw06, 1493, 145.59230698835998
sw06, 1494, 145.59230698835998
sw06, 1495, 145.59230698835998
sw06, 1496, 145.59230698835998
sw06, 1497, 145.59230698835998
sw06, 1498, 145.59230698835998
sw06, 1499, 145.59230698835998
sw06, 1500, 145.59230698835998
sw06, 1501, 145.59230698835998
sw06, 1502, 145.59230698835998
sw06, 1503, 145.59230698835998
sw06, 1504, 145.59230698835998
sw06, 1505, 145.59230698835998
sw06, 1506, 145.59230698835998
sw06, 1507, 145.59230698835998
sw06, 1508, 145.59230698835998
sw06, 1509, 145.59230698835998
sw06, 1510, 145.59230698835998
sw06, 1511, 145.59230698835998
sw06, 1512, 145.59230698835998
sw06, 1513, 145.59230698835998
sw06, 1514, 145.59230698835998
sw06, 1515, 145.59230698835998
sw06, 1516, 145.59230698835998
sw06, 1517, 145.59230698835998
sw06, 1518, 145.59230698835998
sw06, 1519, 145.59230698835998
sw06, 1520, 145.59230698835998
sw06, 1521, 145.59230698835998
sw06, 1522, 145.59230698835998
sw06, 1523, 145.59230698835998
sw06, 1524, 145.59230698835998
sw06, 1525, 145.59230698835998
sw06, 1526, 145.59230698835998
sw06, 1527, 145.59230698835998
sw06, 1528, 145.59230698835998
sw06, 1529, 145.59230698835998
sw06, 1530, 145.59230698835998
sw06, 1531, 145.59230698835998
sw06, 1532, 145.59230698835998
sw06, 1533, 145.59230698835998
sw06, 1534, 145.59230698835998
sw06, 1535, 145.59230698835998
sw06, 1536, 145.59230698835998
sw06, 1537, 145.59230698835998
sw06, 1538, 145.59230698835998
sw06, 1539, 145.59230698835998
sw06, 1540, 145.59230698835998
sw06, 1541, 145.59230698835998
sw06, 1542, 145.59230698835998
sw06, 1543, 145.59230698835998
sw06, 1544, 145.59230698835998
sw06, 1545, 145.59230698835998
sw06, 1546, 145.59230698835998
sw06, 1547, 145.59230698835998
sw06, 1548, 145.59230698835998
sw06, 1549, 145.59230698835998
sw06, 1550, 145.59230698835998
sw06, 1551, 145.59230698835998
sw06, 1552, 145.59230698835998
sw06, 1553, 145.59230698835998
sw06, 1554, 145.59230698835998
sw06, 1555, 145.59230698835998
sw06, 1556, 145.59230698835998
sw06, 1557, 145.59230698835998
sw06, 1558, 145.59230698835998
sw06, 1559, 145.59230698835998
sw06, 1560, 145.59230698835998
sw06, 1561, 145.59230698835998
sw06, 1562, 145.59230698835998
sw06, 1563, 145.59230698835998
sw06, 1564, 145.59230698835998
sw06, 1565, 145.59230698835998
sw06, 1566, 145.59230698835998
sw06, 1567, 145.59230698835998
sw06, 1568, 145.59230698835998
sw06, 1569, 145.59230698835998
sw06, 1570, 145.59230698835998
sw06, 1571, 145.59230698835998
sw06, 1572, 145.59230698835998
sw06, 1573, 145.59230698835998
sw06, 1574, 145.59230698835998
sw06, 1575, 145.59230698835998
sw06, 1576, 145.59230698835998
sw06, 1577, 145.59230698835998
sw06, 1578, 145.59230698835998
sw06, 1579, 145.59230698835998
sw06, 1580, 145.59230698835998
sw06, 1581, 145.59230698835998
sw06, 1582, 145.59230698835998
sw06, 1583, 145.59230698835998
sw06, 1584, 145.59230698835998
sw06, 1585, 145.59230698835998
sw06, 1586, 145.59230698835998
sw06, 1587, 145.59230698835998
sw06, 1588, 145.59230698835998
sw06, 1589, 145.59230698835998
sw06, 1590, 145.59230698835998
sw06, 1591, 145.59230698835998
sw06, 1592, 145.59230698835998
sw06, 1593, 145.59230698835998
sw06, 1594, 145.59230698835998
sw06, 1595, 145.59230698835998
sw06, 1596, 145.59230698835998
sw06, 1597, 145.59230698835998
sw06, 1598, 145.59230698835998
sw06, 1599, 145.59230698835998
sw06, 1600, 151.2573768733093
sw06, 1601, 151.2573768733093
sw06, 1602, 151.2573768733093
sw06, 1603, 151.2573768733093
sw06, 1604, 151.2573768733093
sw06, 1605, 151.2573768733093
sw06, 1606, 151.2573768733093
sw06, 1607, 151.2573768733093
sw06, 1608, 151.2573768733093
sw06, 1609, 151.2573768733093
sw06, 1610, 151.2573768733093
sw06, 1611, 151.2573768733093
sw06, 1612, 151.2573768733093
sw06, 1613, 151.2573768733093
sw06, 1614, 151.2573768733093
sw06, 1615, 151.2573768733093
sw06, 1616, 151.2573768733093
sw06, 1617, 151.2573768733093
sw06, 1618, 151.2573768733093
sw06, 1619, 151.2573768733093
sw06, 1620, 151.2573768733093
sw06, 1621, 151.2573768733093
sw06, 1622, 151.2573768733093
sw06, 1623, 151.2573768733093
sw06, 1624, 151.2573768733093
sw06, 1625, 151.2573768733093
sw06, 1626, 151.2573768733093
sw06, 1627, 151.2573768733093
sw06, 1628, 151.2573768733093
sw06, 1629, 151.2573768733093
sw06, 1630, 151.2573768733093
sw06, 1631, 151.2573768733093
sw06, 1632, 151.2573768733093
sw06, 1633, 151.2573768733093
sw06, 1634, 151.2573768733093
sw06, 1635, 151.2573768733093
sw06, 1636, 151.2573768733093
sw06, 1637, 151.2573768733093
sw06, 1638, 151.2573768733093
sw06, 1639, 151.2573768733093
sw06, 1640, 151.2573768733093
sw06, 1641, 151.2573768733093
sw06, 1642, 151.2573768733093
sw06, 1643, 151.2573768733093
sw06, 1644, 151.2573768733093
sw06, 1645, 151.2573768733093
sw06, 1646, 151.2573768733093
sw06, 1647, 151.2573768733093
sw06, 1648, 151.2573768733093
sw06, 1649, 151.2573768733093
sw06, 1650, 151.2573768733093
sw06, 1651, 151.2573768733093
sw06, 1652, 151.2573768733093
sw06, 1653, 151.2573768733093
sw06, 1654, 151.2573768733093
sw06, 1655, 151.2573768733093
sw06, 1656, 151.2573768733093
sw06, 1657, 151.2573768733093
sw06, 1658, 151.2573768733093
sw06, 1659, 151.2573768733093
sw06, 1660, 151.2573768733093
sw06, 1661, 151.2573768733093
sw06, 1662, 151.2573768733093
sw06, 1663, 151.2573768733093
sw06, 1664, 151.2573768733093
sw06, 1665, 151.2573768733093
sw06, 1666, 151.2573768733093
sw06, 1667, 151.2573768733093
sw06, 1668, 151.2573768733093
sw06, 1669, 151.2573768733093
sw06, 1670, 151.2573768733093
sw06, 1671, 151.2573768733093
sw06, 1672, 151.2573768733093
sw06, 1673, 151.2573768733093
sw06, 1674, 151.2573768733093
sw06, 1675, 151.2573768733093
sw06, 1676, 151.2573768733093
sw06, 1677, 151.2573768733093
sw06, 1678, 151.2573768733093
sw06, 1679, 151.2573768733093
sw06, 1680, 151.2573768733093
sw06, 1681, 151.2573768733093
sw06, 1682, 151.2573768733093
sw06, 1683, 151.2573768733093
sw06, 1684, 151.2573768733093
sw06, 1685, 151.2573768733093
sw06, 1686, 151.2573768733093
sw06, 1687, 151.2573768733093
sw06, 1688, 151.2573768733093
sw06, 1689, 151.2573768733093
sw06, 1690, 151.2573768733093
sw06, 1691, 151.2573768733093
sw06, 1692, 151.2573768733093
sw06, 1693, 151.2573768733093
sw06, 1694, 151.2573768733093
sw06, 1695, 151.2573768733093
sw06, 1696, 151.2573768733093
sw06, 1697, 151.2573768733093
sw06, 1698, 151.2573768733093
sw06, 1699, 151.2573768733093
sw06, 1700, 151.2573768733093
sw06, 1701, 151.2573768733093
sw06, 1702, 151.2573768733093
