"FRAME","SYSTEM","HBONDS"
4742,"HBONDS",0
4743,"HBONDS",0
4744,"HBONDS",0
4745,"HBONDS",0
4746,"HBONDS",0
4747,"HBONDS",0
4748,"HBONDS",0
4749,"HBONDS",0
4750,"HBONDS",0
4751,"HBONDS",0
4752,"HBONDS",0
4753,"HBONDS",0
4754,"HBONDS",0
4755,"HBONDS",0
4756,"HBONDS",0
4757,"HBONDS",0
4758,"HBONDS",0
4759,"HBONDS",0
4760,"HBONDS",0
4761,"HBONDS",0
4762,"HBONDS",0
4763,"HBONDS",0
4764,"HBONDS",0
4765,"HBONDS",0
4766,"HBONDS",0
4767,"HBONDS",0
4768,"HBONDS",0
4769,"HBONDS",0
4770,"HBONDS",0
4771,"HBONDS",0
4772,"HBONDS",0
4773,"HBONDS",0
4774,"HBONDS",0
4775,"HBONDS",0
4776,"HBONDS",0
4777,"HBONDS",0
4778,"HBONDS",0
4779,"HBONDS",0
4780,"HBONDS",0
4781,"HBONDS",0
4782,"HBONDS",0
4783,"HBONDS",0
4784,"HBONDS",0
4785,"HBONDS",0
4786,"HBONDS",0
4787,"HBONDS",0
4788,"HBONDS",0
4789,"HBONDS",0
4790,"HBONDS",0
4791,"HBONDS",0
4792,"HBONDS",0
4793,"HBONDS",0
4794,"HBONDS",0
4795,"HBONDS",0
4796,"HBONDS",0
4797,"HBONDS",0
4798,"HBONDS",0
4799,"HBONDS",0
4800,"HBONDS",0
4801,"HBONDS",0
4802,"HBONDS",0
4803,"HBONDS",0
4804,"HBONDS",0
4805,"HBONDS",0
4806,"HBONDS",0
4807,"HBONDS",0
4808,"HBONDS",0
4809,"HBONDS",0
4810,"HBONDS",0
4811,"HBONDS",0
4812,"HBONDS",0
4813,"HBONDS",0
4814,"HBONDS",0
4815,"HBONDS",0
4816,"HBONDS",0
4817,"HBONDS",0
4818,"HBONDS",0
4819,"HBONDS",0
4820,"HBONDS",0
4821,"HBONDS",0
4822,"HBONDS",0
4823,"HBONDS",0
4824,"HBONDS",0
4825,"HBONDS",0
4826,"HBONDS",0
4827,"HBONDS",0
4828,"HBONDS",0
4829,"HBONDS",0
4830,"HBONDS",0
4831,"HBONDS",0
4832,"HBONDS",0
4833,"HBONDS",0
4834,"HBONDS",0
4835,"HBONDS",0
4836,"HBONDS",0
4837,"HBONDS",0
4838,"HBONDS",0
4839,"HBONDS",0
4840,"HBONDS",0
4841,"HBONDS",0
4842,"HBONDS",0
4843,"HBONDS",0
4844,"HBONDS",0
4845,"HBONDS",0
4846,"HBONDS",0
4847,"HBONDS",0
4848,"HBONDS",0
4849,"HBONDS",0
4850,"HBONDS",0
4851,"HBONDS",0
4852,"HBONDS",0
4853,"HBONDS",0
4854,"HBONDS",0
4855,"HBONDS",0
4856,"HBONDS",0
4857,"HBONDS",0
4858,"HBONDS",0
4859,"HBONDS",0
4860,"HBONDS",0
4861,"HBONDS",0
4862,"HBONDS",0
4863,"HBONDS",0
4864,"HBONDS",0
4865,"HBONDS",0
4866,"HBONDS",0
4867,"HBONDS",0
4868,"HBONDS",0
4869,"HBONDS",0
4870,"HBONDS",0
4871,"HBONDS",0
4872,"HBONDS",0
4873,"HBONDS",0
4874,"HBONDS",0
4875,"HBONDS",0
4876,"HBONDS",0
4877,"HBONDS",0
4878,"HBONDS",0
4879,"HBONDS",0
4880,"HBONDS",0
4881,"HBONDS",0
4882,"HBONDS",0
4883,"HBONDS",0
4884,"HBONDS",0
4885,"HBONDS",0
4886,"HBONDS",0
4887,"HBONDS",0
4888,"HBONDS",0
4889,"HBONDS",0
4890,"HBONDS",0
4891,"HBONDS",0
4892,"HBONDS",0
4893,"HBONDS",0
4894,"HBONDS",0
4895,"HBONDS",0
4896,"HBONDS",0
4897,"HBONDS",0
4898,"HBONDS",0
4899,"HBONDS",0
4900,"HBONDS",0
4901,"HBONDS",0
4902,"HBONDS",0
4903,"HBONDS",0
4904,"HBONDS",0
4905,"HBONDS",0
4906,"HBONDS",0
4907,"HBONDS",0
4908,"HBONDS",0
4909,"HBONDS",0
4910,"HBONDS",0
4911,"HBONDS",0
4912,"HBONDS",0
4913,"HBONDS",0
4914,"HBONDS",0
4915,"HBONDS",0
4916,"HBONDS",0
4917,"HBONDS",0
4918,"HBONDS",0
4919,"HBONDS",0
4920,"HBONDS",0
4921,"HBONDS",0
4922,"HBONDS",0
4923,"HBONDS",0
4924,"HBONDS",0
4925,"HBONDS",0
4926,"HBONDS",0
4927,"HBONDS",0
4928,"HBONDS",0
4929,"HBONDS",0
4930,"HBONDS",0
4931,"HBONDS",0
4932,"HBONDS",0
4933,"HBONDS",0
4934,"HBONDS",0
4935,"HBONDS",0
4936,"HBONDS",0
4937,"HBONDS",0
4938,"HBONDS",0
4939,"HBONDS",0
4940,"HBONDS",0
4941,"HBONDS",0
4942,"HBONDS",0
4943,"HBONDS",0
4944,"HBONDS",0
4945,"HBONDS",0
4946,"HBONDS",0
4947,"HBONDS",0
4948,"HBONDS",0
4949,"HBONDS",0
4950,"HBONDS",0
4951,"HBONDS",0
4952,"HBONDS",0
4953,"HBONDS",0
4954,"HBONDS",0
4955,"HBONDS",0
4956,"HBONDS",0
4957,"HBONDS",0
4958,"HBONDS",0
4959,"HBONDS",0
4960,"HBONDS",0
4961,"HBONDS",0
4962,"HBONDS",0
4963,"HBONDS",0
4964,"HBONDS",0
4965,"HBONDS",0
4966,"HBONDS",0
4967,"HBONDS",0
4968,"HBONDS",0
4969,"HBONDS",0
4970,"HBONDS",0
4971,"HBONDS",0
4972,"HBONDS",0
4973,"HBONDS",0
4974,"HBONDS",0
4975,"HBONDS",0
4976,"HBONDS",0
4977,"HBONDS",0
4978,"HBONDS",0
4979,"HBONDS",0
4980,"HBONDS",0
4981,"HBONDS",0
4982,"HBONDS",0
4983,"HBONDS",0
4984,"HBONDS",0
4985,"HBONDS",0
4986,"HBONDS",0
4987,"HBONDS",0
4988,"HBONDS",0
4989,"HBONDS",0
4990,"HBONDS",0
4991,"HBONDS",0
4992,"HBONDS",0
4993,"HBONDS",0
4994,"HBONDS",0
4995,"HBONDS",0
4996,"HBONDS",0
4997,"HBONDS",0
4998,"HBONDS",0
4999,"HBONDS",0
5000,"HBONDS",0
