POSE, TYPE, FRAME, RADIOG
sw06_Complex, Complex, 208, 25.64547134673979
sw06_Complex, Protein, 209, 25.264980280296232
sw06_Complex, Complex, 209, 25.22465634323648
sw06_Complex, Protein, 210, 25.158090065547952
sw06_Complex, Complex, 210, 25.122421237399507
sw06_Complex, Protein, 211, 25.151734918919765
sw06_Complex, Complex, 211, 25.117481242738265
sw06_Complex, Protein, 212, 25.624141826152346
sw06_Complex, Complex, 212, 25.592078026963478
sw06_Complex, Protein, 213, 25.358764666812018
sw06_Complex, Complex, 213, 25.328708888871844
sw06_Complex, Protein, 214, 25.19712666833588
sw06_Complex, Complex, 214, 25.1747667583561
sw06_Complex, Protein, 215, 25.302077402571186
sw06_Complex, Complex, 215, 25.277735536838975
sw06_Complex, Protein, 216, 25.80374128615906
sw06_Complex, Complex, 216, 25.776120774760123
sw06_Complex, Protein, 217, 25.64777442236151
sw06_Complex, Complex, 217, 25.62283593831891
sw06_Complex, Protein, 218, 25.608535888165243
sw06_Complex, Complex, 218, 25.58718779097916
sw06_Complex, Protein, 219, 26.4282760045388
sw06_Complex, Complex, 219, 26.40056129563674
sw06_Complex, Protein, 220, 26.059270129978252
sw06_Complex, Complex, 220, 26.032175943352946
sw06_Complex, Protein, 221, 25.742075829287955
sw06_Complex, Complex, 221, 25.719082903414893
sw06_Complex, Protein, 222, 25.950658084689596
sw06_Complex, Complex, 222, 25.926356826821014
sw06_Complex, Protein, 223, 25.777107175234285
sw06_Complex, Complex, 223, 25.742200539247634
sw06_Complex, Protein, 224, 25.948943162255276
sw06_Complex, Complex, 224, 25.91473416425636
sw06_Complex, Protein, 225, 25.87295452743588
sw06_Complex, Complex, 225, 25.837047010673526
sw06_Complex, Protein, 226, 25.75370230316291
sw06_Complex, Complex, 226, 25.718472694095656
sw06_Complex, Protein, 227, 25.636306438034158
sw06_Complex, Complex, 227, 25.608546810811
sw06_Complex, Protein, 228, 25.434675358193495
sw06_Complex, Complex, 228, 25.410403197986017
sw06_Complex, Protein, 229, 25.234505346169897
sw06_Complex, Complex, 229, 25.204637795493863
sw06_Complex, Protein, 230, 25.282882627908542
sw06_Complex, Complex, 230, 25.25536707094106
sw06_Complex, Protein, 231, 25.578549842014382
sw06_Complex, Complex, 231, 25.549169834249593
sw06_Complex, Protein, 232, 25.305206335627734
sw06_Complex, Complex, 232, 25.276853875013344
sw06_Complex, Protein, 233, 25.633304566771418
sw06_Complex, Complex, 233, 25.604619816449222
sw06_Complex, Protein, 234, 25.87540798681494
sw06_Complex, Complex, 234, 25.84879443549235
sw06_Complex, Protein, 235, 25.78980556231888
sw06_Complex, Complex, 235, 25.761308233497637
sw06_Complex, Protein, 236, 25.196463002432793
sw06_Complex, Complex, 236, 25.169221625853655
sw06_Complex, Protein, 237, 25.482186162881
sw06_Complex, Complex, 237, 25.44840739108919
sw06_Complex, Protein, 238, 25.528340987539366
sw06_Complex, Complex, 238, 25.500768507846043
sw06_Complex, Protein, 239, 25.15969828209583
sw06_Complex, Complex, 239, 25.123469505107774
sw06_Complex, Protein, 240, 24.909516504532267
sw06_Complex, Complex, 240, 24.87204490911218
sw06_Complex, Protein, 241, 25.299405859600885
sw06_Complex, Complex, 241, 25.25995014105007
sw06_Complex, Protein, 242, 24.957980400486495
sw06_Complex, Complex, 242, 24.92079835982557
sw06_Complex, Protein, 243, 25.302142614370624
sw06_Complex, Complex, 243, 25.270007961372997
sw06_Complex, Protein, 244, 24.754994144082872
sw06_Complex, Complex, 244, 24.724251961559712
sw06_Complex, Protein, 245, 24.63938749178917
sw06_Complex, Complex, 245, 24.609681781549796
sw06_Complex, Protein, 246, 25.14244605319037
sw06_Complex, Complex, 246, 25.111349183553347
sw06_Complex, Protein, 247, 25.00620464542197
sw06_Complex, Complex, 247, 24.97744190543781
sw06_Complex, Protein, 248, 25.20099043499142
sw06_Complex, Complex, 248, 25.167771709562857
sw06_Complex, Protein, 249, 25.013926697546083
sw06_Complex, Complex, 249, 24.98105836120117
sw06_Complex, Protein, 250, 25.38833168564795
sw06_Complex, Complex, 250, 25.347298642547138
sw06_Complex, Protein, 251, 25.863153517712227
sw06_Complex, Complex, 251, 25.813799682326454
sw06_Complex, Protein, 252, 25.722967757803204
sw06_Complex, Complex, 252, 25.67889853157192
sw06_Complex, Protein, 253, 25.440514089153446
sw06_Complex, Complex, 253, 25.396523727746484
sw06_Complex, Protein, 254, 25.754878183747017
sw06_Complex, Complex, 254, 25.70323839068905
sw06_Complex, Protein, 255, 26.19816812279533
sw06_Complex, Complex, 255, 26.148638502054524
sw06_Complex, Protein, 256, 26.092141621365233
sw06_Complex, Complex, 256, 26.046792410655986
sw06_Complex, Protein, 257, 25.88804975655603
sw06_Complex, Complex, 257, 25.842628907418394
sw06_Complex, Protein, 258, 25.93807702351052
sw06_Complex, Complex, 258, 25.89980361488882
sw06_Complex, Protein, 259, 25.84398677848385
sw06_Complex, Complex, 259, 25.800919154218338
sw06_Complex, Protein, 260, 26.161224306422213
