Frame         Time          Elec          VdW           Nonbond       Total         
495           495           -4149.49      -566.716      -4716.2       -4716.2       
496           496           -4184.51      -631.559      -4816.07      -4816.07      
497           497           -4185.06      -598.16       -4783.22      -4783.22      
498           498           -4242.93      -600.551      -4843.48      -4843.48      
499           499           -4125.53      -583.58       -4709.11      -4709.11      
500           500           -4243.15      -622.44       -4865.59      -4865.59      
501           501           -4179.71      -595.844      -4775.56      -4775.56      
502           502           -4237.8       -584.268      -4822.07      -4822.07      
503           503           -4410.18      -614.19       -5024.37      -5024.37      
504           504           -4202.21      -631.822      -4834.03      -4834.03      
505           505           -4403.68      -587.68       -4991.36      -4991.36      
506           506           -4318.34      -633.123      -4951.46      -4951.46      
507           507           -4208.81      -620.988      -4829.8       -4829.8       
508           508           -4236.91      -579.082      -4815.99      -4815.99      
509           509           -4147.73      -626.004      -4773.74      -4773.74      
510           510           -4253.54      -628.188      -4881.73      -4881.73      
511           511           -4217.27      -612.252      -4829.52      -4829.52      
512           512           -4157.45      -575.858      -4733.31      -4733.31      
513           513           -4241.51      -601.671      -4843.18      -4843.18      
514           514           -4245.58      -599.063      -4844.64      -4844.64      
515           515           -4250.38      -569.424      -4819.81      -4819.81      
516           516           -4246.67      -591.906      -4838.57      -4838.57      
517           517           -4253.55      -578.327      -4831.88      -4831.88      
518           518           -4182.88      -607.864      -4790.75      -4790.75      
519           519           -4200.33      -595.571      -4795.9       -4795.9       
520           520           -4247.34      -567.615      -4814.95      -4814.95      
521           521           -4248.47      -616.09       -4864.56      -4864.56      
522           522           -4207.84      -559.316      -4767.16      -4767.16      
523           523           -4437.11      -592.166      -5029.27      -5029.27      
524           524           -4256.78      -626.486      -4883.27      -4883.27      
525           525           -4372.58      -560.65       -4933.23      -4933.23      
526           526           -4353.51      -592.615      -4946.13      -4946.13      
527           527           -4184.45      -612.46       -4796.91      -4796.91      
528           528           -4172.95      -584.009      -4756.96      -4756.96      
529           529           -4324.75      -575.783      -4900.53      -4900.53      
530           530           -4166.28      -598.317      -4764.6       -4764.6       
531           531           -4427.49      -587.003      -5014.5       -5014.5       
532           532           -4363.7       -573.852      -4937.55      -4937.55      
533           533           -4314.96      -557.242      -4872.2       -4872.2       
534           534           -4275.92      -603.908      -4879.82      -4879.82      
535           535           -4148.57      -565.038      -4713.61      -4713.61      
536           536           -4152.31      -632.121      -4784.43      -4784.43      
537           537           -4078.28      -592.754      -4671.03      -4671.03      
538           538           -4285.6       -612.578      -4898.18      -4898.18      
539           539           -4440.75      -588.093      -5028.84      -5028.84      
540           540           -4218.76      -593.457      -4812.22      -4812.22      
541           541           -4184.04      -586.448      -4770.49      -4770.49      
542           542           -4269.25      -583.455      -4852.7       -4852.7       
543           543           -4257.06      -639.897      -4896.96      -4896.96      
544           544           -4409.7       -629.01       -5038.71      -5038.71      
545           545           -4260.07      -589.018      -4849.09      -4849.09      
546           546           -4329.07      -573.473      -4902.54      -4902.54      
547           547           -4289.63      -609.44       -4899.07      -4899.07      
548           548           -4186.98      -622.602      -4809.58      -4809.58      
549           549           -4360.54      -602.285      -4962.82      -4962.82      
550           550           -4276.43      -605.126      -4881.56      -4881.56      
551           551           -4366.58      -607.148      -4973.73      -4973.73      
552           552           -4412.54      -620.36       -5032.9       -5032.9       
553           553           -4278.11      -615.948      -4894.06      -4894.06      
554           554           -4255.63      -578.542      -4834.17      -4834.17      
555           555           -4137.39      -541.237      -4678.62      -4678.62      
556           556           -4316.68      -596.989      -4913.67      -4913.67      
557           557           -4303.86      -626.202      -4930.06      -4930.06      
558           558           -4182.62      -595.3        -4777.92      -4777.92      
559           559           -4216.37      -637.007      -4853.38      -4853.38      
560           560           -4143.96      -581.136      -4725.1       -4725.1       
561           561           -4099.03      -606.037      -4705.07      -4705.07      
562           562           -4300.11      -609.039      -4909.15      -4909.15      
563           563           -4160.42      -588.854      -4749.27      -4749.27      
564           564           -4087.82      -600.909      -4688.73      -4688.73      
565           565           -4147.58      -588.684      -4736.27      -4736.27      
566           566           -4135.6       -627.692      -4763.29      -4763.29      
567           567           -4095.84      -620.825      -4716.66      -4716.66      
568           568           -4140.71      -590.604      -4731.32      -4731.32      
569           569           -4129.05      -633.383      -4762.43      -4762.43      
570           570           -4164.19      -663.635      -4827.82      -4827.82      
571           571           -4257.48      -617.47       -4874.95      -4874.95      
572           572           -4229.65      -585.286      -4814.94      -4814.94      
573           573           -4081.01      -623.045      -4704.05      -4704.05      
574           574           -4224.5       -609.71       -4834.21      -4834.21      
575           575           -4239.66      -624.301      -4863.96      -4863.96      
576           576           -4288.41      -640.377      -4928.79      -4928.79      
577           577           -4322.15      -642.764      -4964.92      -4964.92      
578           578           -4321.06      -630.49       -4951.55      -4951.55      
579           579           -4354.83      -630.436      -4985.27      -4985.27      
580           580           -4411.07      -604.494      -5015.57      -5015.57      
581           581           -4340.7       -601.26       -4941.96      -4941.96      
582           582           -4263.62      -587.88       -4851.5       -4851.5       
583           583           -4403.48      -604.628      -5008.11      -5008.11      
584           584           -4420.11      -558.195      -4978.31      -4978.31      
585           585           -4344.2       -583.016      -4927.22      -4927.22      
586           586           -4245.34      -623.606      -4868.95      -4868.95      
587           587           -4138.51      -564.534      -4703.05      -4703.05      
588           588           -4112.61      -586.075      -4698.68      -4698.68      
589           589           -4342.43      -616.81       -4959.24      -4959.24      
590           590           -4213.72      -587.644      -4801.36      -4801.36      
591           591           -4151.32      -607.906      -4759.23      -4759.23      
592           592           -4112.86      -584.637      -4697.5       -4697.5       
593           593           -4181.19      -604.765      -4785.96      -4785.96      
594           594           -4060.35      -631.401      -4691.75      -4691.75      
595           595           -4166.42      -587.734      -4754.15      -4754.15      
596           596           -4278.15      -585.186      -4863.34      -4863.34      
597           597           -4210.63      -622.705      -4833.33      -4833.33      
598           598           -4256.69      -613.868      -4870.56      -4870.56      
599           599           -4358.72      -584.399      -4943.12      -4943.12      
600           600           -4362.35      -620.182      -4982.54      -4982.54      
601           601           -4072.94      -624.793      -4697.73      -4697.73      
602           602           -4236.47      -642.735      -4879.2       -4879.2       
603           603           -4155.7       -651.545      -4807.24      -4807.24      
604           604           -4155.5       -642.737      -4798.23      -4798.23      
605           605           -4181.28      -594.407      -4775.69      -4775.69      
606           606           -4239.41      -630.158      -4869.57      -4869.57      
607           607           -4067.99      -571.549      -4639.54      -4639.54      
608           608           -4180.56      -559.172      -4739.73      -4739.73      
609           609           -4158.06      -610.497      -4768.56      -4768.56      
610           610           -4212.95      -602.942      -4815.89      -4815.89      
611           611           -4227.09      -581.254      -4808.34      -4808.34      
612           612           -4143.51      -569.786      -4713.3       -4713.3       
613           613           -4019.68      -583.288      -4602.97      -4602.97      
614           614           -4148.44      -568.947      -4717.39      -4717.39      
615           615           -4165.9       -565.207      -4731.11      -4731.11      
616           616           -4115.32      -597.166      -4712.49      -4712.49      
617           617           -4094.95      -575.577      -4670.52      -4670.52      
618           618           -4032.03      -612.474      -4644.5       -4644.5       
619           619           -4140.21      -590.029      -4730.24      -4730.24      
620           620           -3905.78      -571.069      -4476.85      -4476.85      
621           621           -4262.31      -561.474      -4823.79      -4823.79      
622           622           -4126.32      -578.925      -4705.25      -4705.25      
623           623           -3988.11      -589.807      -4577.91      -4577.91      
624           624           -4095.89      -583.371      -4679.26      -4679.26      
625           625           -4060.53      -575.435      -4635.96      -4635.96      
626           626           -3902.54      -592.108      -4494.65      -4494.65      
627           627           -4015.32      -586.636      -4601.95      -4601.95      
628           628           -3953.41      -595.74       -4549.15      -4549.15      
629           629           -3909.02      -555.899      -4464.92      -4464.92      
630           630           -3895.04      -560.406      -4455.45      -4455.45      
631           631           -4041.99      -541.298      -4583.29      -4583.29      
632           632           -4081.55      -573.032      -4654.58      -4654.58      
633           633           -3778.15      -617.985      -4396.14      -4396.14      
634           634           -3891.66      -597.526      -4489.19      -4489.19      
635           635           -3959.02      -620.468      -4579.49      -4579.49      
636           636           -3956.7       -563.668      -4520.37      -4520.37      
637           637           -3858.94      -634.708      -4493.65      -4493.65      
638           638           -3950.84      -574.064      -4524.91      -4524.91      
639           639           -3760.51      -589.526      -4350.04      -4350.04      
640           640           -3968.13      -555.057      -4523.19      -4523.19      
641           641           -3960.03      -556.724      -4516.75      -4516.75      
642           642           -4075.35      -579.12       -4654.47      -4654.47      
643           643           -4106.82      -590.255      -4697.08      -4697.08      
644           644           -4280.81      -580.411      -4861.22      -4861.22      
645           645           -4296.03      -559.624      -4855.65      -4855.65      
646           646           -4231.15      -555.01       -4786.16      -4786.16      
647           647           -4287.1       -611.041      -4898.14      -4898.14      
648           648           -4097.59      -595.224      -4692.81      -4692.81      
649           649           -4109.4       -579.349      -4688.75      -4688.75      
650           650           -4293.94      -569.99       -4863.93      -4863.93      
651           651           -4167.63      -546.106      -4713.74      -4713.74      
652           652           -4006.28      -598.106      -4604.39      -4604.39      
653           653           -4182.87      -542.893      -4725.77      -4725.77      
654           654           -4009.11      -573.016      -4582.13      -4582.13      
655           655           -4021.59      -595.86       -4617.45      -4617.45      
656           656           -4086.48      -571.03       -4657.51      -4657.51      
657           657           -3942.46      -559.631      -4502.09      -4502.09      
658           658           -3847.21      -590.457      -4437.67      -4437.67      
659           659           -3933.07      -603.706      -4536.78      -4536.78      
660           660           -4000.78      -543.463      -4544.25      -4544.25      
661           661           -3908.78      -559.074      -4467.85      -4467.85      
662           662           -3914.76      -584.103      -4498.86      -4498.86      
663           663           -3822.16      -588.711      -4410.87      -4410.87      
664           664           -3902.97      -610.224      -4513.19      -4513.19      
665           665           -4229.38      -561.952      -4791.33      -4791.33      
666           666           -4105.18      -557.488      -4662.67      -4662.67      
667           667           -4064.62      -576.833      -4641.45      -4641.45      
668           668           -4108.6       -586.031      -4694.63      -4694.63      
669           669           -4185.89      -599.016      -4784.91      -4784.91      
670           670           -4169.92      -615          -4784.92      -4784.92      
671           671           -4158.45      -580.236      -4738.69      -4738.69      
672           672           -4282.04      -545.219      -4827.26      -4827.26      
673           673           -4183.63      -545.578      -4729.21      -4729.21      
674           674           -4107.61      -582.614      -4690.22      -4690.22      
675           675           -3994.04      -566.241      -4560.28      -4560.28      
676           676           -4224.05      -562.632      -4786.68      -4786.68      
677           677           -4116.9       -579.434      -4696.33      -4696.33      
678           678           -4217.29      -575.093      -4792.39      -4792.39      
679           679           -4322.18      -504.948      -4827.13      -4827.13      
680           680           -4237.2       -566.529      -4803.73      -4803.73      
681           681           -4147.45      -568.846      -4716.29      -4716.29      
682           682           -4323.57      -575.124      -4898.7       -4898.7       
683           683           -4179.49      -556.251      -4735.74      -4735.74      
684           684           -4324.96      -598.747      -4923.71      -4923.71      
685           685           -4270.39      -588.851      -4859.24      -4859.24      
686           686           -4275.65      -557.009      -4832.66      -4832.66      
687           687           -4315.27      -576.466      -4891.74      -4891.74      
688           688           -4086.28      -567.338      -4653.61      -4653.61      
689           689           -4219.9       -562.886      -4782.79      -4782.79      
690           690           -4066.76      -562.298      -4629.05      -4629.05      
691           691           -4255.38      -538.988      -4794.37      -4794.37      
692           692           -4182.15      -598.777      -4780.92      -4780.92      
693           693           -4233.26      -535.59       -4768.85      -4768.85      
694           694           -4172         -545.484      -4717.48      -4717.48      
695           695           -4197.36      -520.65       -4718.01      -4718.01      
696           696           -4201.74      -578.457      -4780.2       -4780.2       
697           697           -4020.32      -559.437      -4579.75      -4579.75      
698           698           -4266.78      -583.543      -4850.33      -4850.33      
699           699           -4293.62      -570.359      -4863.98      -4863.98      
700           700           -4358.81      -568.038      -4926.85      -4926.85      
701           701           -4156.37      -571.453      -4727.82      -4727.82      
702           702           -4263.93      -562.72       -4826.65      -4826.65      
703           703           -4361.12      -583.498      -4944.62      -4944.62      
704           704           -4254.32      -570.976      -4825.29      -4825.29      
705           705           -4109.88      -543.768      -4653.64      -4653.64      
706           706           -4065.57      -635.279      -4700.85      -4700.85      
707           707           -4126.97      -585.132      -4712.1       -4712.1       
708           708           -4194.88      -553.403      -4748.29      -4748.29      
709           709           -4064.28      -601.622      -4665.9       -4665.9       
710           710           -4018.05      -581.51       -4599.56      -4599.56      
711           711           -4215.83      -564.007      -4779.84      -4779.84      
712           712           -4199.26      -591.947      -4791.2       -4791.2       
713           713           -4340.18      -597.707      -4937.89      -4937.89      
714           714           -4306.09      -570.766      -4876.86      -4876.86      
715           715           -4272.14      -542.129      -4814.26      -4814.26      
716           716           -4133.13      -563.407      -4696.54      -4696.54      
717           717           -4071.7       -587.024      -4658.73      -4658.73      
718           718           -4262.29      -577.816      -4840.11      -4840.11      
719           719           -4121.96      -593.814      -4715.78      -4715.78      
720           720           -4167.26      -559.626      -4726.89      -4726.89      
721           721           -3912.63      -590.987      -4503.61      -4503.61      
722           722           -3949.14      -607.877      -4557.02      -4557.02      
723           723           -3861.77      -558.746      -4420.52      -4420.52      
724           724           -4025.22      -565.246      -4590.47      -4590.47      
725           725           -3805.91      -593.441      -4399.35      -4399.35      
726           726           -3855.6       -621.584      -4477.19      -4477.19      
727           727           -4002.4       -576.961      -4579.36      -4579.36      
728           728           -3807.47      -602.261      -4409.73      -4409.73      
729           729           -4117.44      -562.569      -4680.01      -4680.01      
730           730           -4042.2       -563.172      -4605.38      -4605.38      
731           731           -4016.56      -592.791      -4609.35      -4609.35      
732           732           -4032.33      -563.904      -4596.23      -4596.23      
733           733           -4191.63      -560.341      -4751.97      -4751.97      
734           734           -4071.98      -542.81       -4614.79      -4614.79      
735           735           -4124.6       -572.28       -4696.88      -4696.88      
736           736           -4165.48      -551.048      -4716.53      -4716.53      
737           737           -3974.7       -567.872      -4542.58      -4542.58      
738           738           -4147.38      -543.605      -4690.99      -4690.99      
739           739           -3976.91      -626.323      -4603.24      -4603.24      
740           740           -4054.98      -577.307      -4632.29      -4632.29      
741           741           -3896.68      -587.987      -4484.67      -4484.67      
742           742           -4072.56      -599.201      -4671.76      -4671.76      
743           743           -4047.23      -591.98       -4639.21      -4639.21      
744           744           -4097.13      -624.955      -4722.08      -4722.08      
745           745           -3992.99      -613.501      -4606.49      -4606.49      
746           746           -4078.95      -624.352      -4703.3       -4703.3       
747           747           -4045         -602.662      -4647.66      -4647.66      
748           748           -4137         -613.865      -4750.87      -4750.87      
749           749           -4151.69      -621.105      -4772.8       -4772.8       
750           750           -4141.9       -594.843      -4736.74      -4736.74      
751           751           -4116         -554.559      -4670.55      -4670.55      
752           752           -4046.35      -553.81       -4600.16      -4600.16      
753           753           -4076.64      -530.24       -4606.88      -4606.88      
754           754           -4168.41      -553.301      -4721.71      -4721.71      
755           755           -4193.78      -568.343      -4762.12      -4762.12      
756           756           -4238.96      -595.702      -4834.67      -4834.67      
757           757           -4162.52      -597.998      -4760.52      -4760.52      
758           758           -4090.66      -544.784      -4635.45      -4635.45      
759           759           -4184.87      -587.293      -4772.16      -4772.16      
760           760           -4005.84      -563.93       -4569.77      -4569.77      
761           761           -4114.4       -555.601      -4670         -4670         
762           762           -4138.91      -531.55       -4670.46      -4670.46      
763           763           -4142.62      -575.597      -4718.21      -4718.21      
764           764           -4056.98      -562.189      -4619.17      -4619.17      
765           765           -4048.93      -555.027      -4603.96      -4603.96      
766           766           -4075.03      -556.733      -4631.76      -4631.76      
767           767           -4093.8       -590.93       -4684.73      -4684.73      
768           768           -4107.12      -555.338      -4662.46      -4662.46      
769           769           -4129.34      -576.622      -4705.96      -4705.96      
770           770           -4024.02      -592.301      -4616.32      -4616.32      
771           771           -4114.82      -559.753      -4674.57      -4674.57      
772           772           -4047.02      -627.401      -4674.42      -4674.42      
773           773           -3936.79      -572.121      -4508.91      -4508.91      
774           774           -4135.34      -581.375      -4716.72      -4716.72      
775           775           -4039.55      -586.047      -4625.6       -4625.6       
776           776           -4078.12      -564.456      -4642.57      -4642.57      
777           777           -4134.49      -615.907      -4750.4       -4750.4       
778           778           -4073.47      -560.211      -4633.68      -4633.68      
779           779           -4118.48      -543.074      -4661.55      -4661.55      
780           780           -4175.39      -623.827      -4799.21      -4799.21      
781           781           -4073.37      -579.184      -4652.55      -4652.55      
782           782           -4021.27      -576.412      -4597.68      -4597.68      
783           783           -4071         -606.029      -4677.03      -4677.03      
784           784           -4087.77      -589.967      -4677.74      -4677.74      
785           785           -4012.08      -585.901      -4597.98      -4597.98      
786           786           -4055.9       -603.252      -4659.15      -4659.15      
787           787           -3979.58      -632.883      -4612.46      -4612.46      
788           788           -4122.23      -622.722      -4744.95      -4744.95      
789           789           -4124.31      -601.449      -4725.75      -4725.75      
790           790           -4125.58      -571.074      -4696.66      -4696.66      
791           791           -4125.44      -573.385      -4698.82      -4698.82      
792           792           -4143.9       -578.256      -4722.15      -4722.15      
793           793           -4015.77      -598.523      -4614.29      -4614.29      
794           794           -4059.49      -557.161      -4616.65      -4616.65      
795           795           -4085.02      -608.181      -4693.2       -4693.2       
796           796           -4041.89      -612.568      -4654.46      -4654.46      
797           797           -4003.58      -519.555      -4523.14      -4523.14      
798           798           -3938.75      -580.112      -4518.87      -4518.87      
799           799           -3919.85      -611.67       -4531.52      -4531.52      
800           800           -3995.39      -526.495      -4521.89      -4521.89      
801           801           -3928.47      -623.285      -4551.76      -4551.76      
802           802           -3936.65      -587.067      -4523.72      -4523.72      
803           803           -3959.18      -583.827      -4543         -4543         
804           804           -3750.08      -599.295      -4349.37      -4349.37      
805           805           -3730.69      -569.922      -4300.61      -4300.61      
806           806           -3809.02      -576.548      -4385.57      -4385.57      
807           807           -3871.65      -598.265      -4469.91      -4469.91      
808           808           -3878.01      -585.463      -4463.48      -4463.48      
809           809           -3844.49      -588.644      -4433.14      -4433.14      
810           810           -3977.01      -563.063      -4540.08      -4540.08      
811           811           -3815.86      -574.18       -4390.04      -4390.04      
812           812           -3734.39      -590.662      -4325.05      -4325.05      
813           813           -3786.57      -576.15       -4362.72      -4362.72      
814           814           -3779.39      -614.847      -4394.24      -4394.24      
815           815           -3828.04      -577.338      -4405.38      -4405.38      
816           816           -3845.96      -601.102      -4447.06      -4447.06      
817           817           -3938.06      -575.929      -4513.99      -4513.99      
818           818           -3789.5       -595.771      -4385.27      -4385.27      
819           819           -3769.14      -591.291      -4360.43      -4360.43      
820           820           -3869.12      -548.329      -4417.44      -4417.44      
821           821           -3775.84      -594.467      -4370.31      -4370.31      
822           822           -3985.02      -571.74       -4556.76      -4556.76      
823           823           -3917.2       -610.201      -4527.4       -4527.4       
824           824           -3834.85      -565.474      -4400.32      -4400.32      
825           825           -3886.85      -592.559      -4479.41      -4479.41      
826           826           -3742.46      -559.855      -4302.31      -4302.31      
827           827           -3687.41      -595.95       -4283.36      -4283.36      
828           828           -3730.27      -552.761      -4283.03      -4283.03      
829           829           -3675.11      -600.103      -4275.22      -4275.22      
830           830           -3789.25      -561.194      -4350.45      -4350.45      
831           831           -3871.83      -564.09       -4435.92      -4435.92      
832           832           -3675.73      -588.188      -4263.91      -4263.91      
833           833           -3928.66      -589.02       -4517.68      -4517.68      
834           834           -3766.38      -587.782      -4354.16      -4354.16      
835           835           -3770.55      -561.962      -4332.51      -4332.51      
836           836           -3943.59      -603.485      -4547.07      -4547.07      
837           837           -3832.06      -602.322      -4434.38      -4434.38      
838           838           -3796.74      -578.203      -4374.94      -4374.94      
839           839           -3809.7       -633.481      -4443.18      -4443.18      
840           840           -3992.69      -640.216      -4632.9       -4632.9       
841           841           -3935.3       -601.199      -4536.5       -4536.5       
842           842           -3917.62      -574.432      -4492.05      -4492.05      
843           843           -4099.93      -604.774      -4704.7       -4704.7       
844           844           -3885.68      -624.222      -4509.9       -4509.9       
845           845           -4011.9       -590.86       -4602.76      -4602.76      
846           846           -3989.65      -604.521      -4594.18      -4594.18      
847           847           -4035.1       -565.322      -4600.42      -4600.42      
848           848           -4011.78      -600.821      -4612.6       -4612.6       
849           849           -3950.12      -583.338      -4533.46      -4533.46      
850           850           -3991.61      -548.643      -4540.26      -4540.26      
851           851           -4021.31      -598.504      -4619.81      -4619.81      
852           852           -4031.23      -576.292      -4607.53      -4607.53      
853           853           -4069.23      -556.991      -4626.22      -4626.22      
854           854           -4199.93      -579.146      -4779.08      -4779.08      
855           855           -3990.55      -618.375      -4608.93      -4608.93      
856           856           -4086.68      -592.52       -4679.2       -4679.2       
857           857           -3902.72      -577.092      -4479.81      -4479.81      
858           858           -3955.57      -630.447      -4586.01      -4586.01      
859           859           -4010.35      -558.165      -4568.51      -4568.51      
860           860           -4068.26      -649.508      -4717.77      -4717.77      
861           861           -4017.24      -610.993      -4628.23      -4628.23      
862           862           -3976.82      -604.681      -4581.5       -4581.5       
863           863           -3899.67      -579.242      -4478.91      -4478.91      
864           864           -3783.71      -611.394      -4395.11      -4395.11      
865           865           -3910.02      -641.87       -4551.89      -4551.89      
866           866           -3762.47      -631.908      -4394.38      -4394.38      
867           867           -3923.36      -588.629      -4511.99      -4511.99      
868           868           -3942.21      -581.77       -4523.98      -4523.98      
869           869           -3983.32      -595.391      -4578.71      -4578.71      
870           870           -3991.6       -593.444      -4585.04      -4585.04      
871           871           -4080.54      -562.313      -4642.85      -4642.85      
872           872           -4040.79      -623.711      -4664.5       -4664.5       
873           873           -3822.08      -576.69       -4398.77      -4398.77      
874           874           -4067.71      -615.978      -4683.69      -4683.69      
875           875           -3998.37      -595.314      -4593.68      -4593.68      
876           876           -4123.23      -563.751      -4686.98      -4686.98      
877           877           -4046.64      -642.529      -4689.17      -4689.17      
878           878           -4107.39      -583.559      -4690.94      -4690.94      
879           879           -4067.52      -592.793      -4660.32      -4660.32      
880           880           -4128.26      -607.625      -4735.88      -4735.88      
881           881           -4157.49      -584.714      -4742.2       -4742.2       
882           882           -4019.28      -561.19       -4580.47      -4580.47      
883           883           -4151.71      -618.47       -4770.18      -4770.18      
884           884           -4069.66      -574.211      -4643.87      -4643.87      
885           885           -3944.29      -581.841      -4526.13      -4526.13      
886           886           -4053.94      -599.446      -4653.39      -4653.39      
887           887           -3934.65      -565.961      -4500.61      -4500.61      
888           888           -3932.84      -619.958      -4552.8       -4552.8       
889           889           -4013.06      -630.767      -4643.82      -4643.82      
890           890           -4049.79      -629.251      -4679.04      -4679.04      
891           891           -4123.88      -639.97       -4763.85      -4763.85      
892           892           -4159.05      -588.939      -4747.99      -4747.99      
893           893           -3963.58      -660.306      -4623.88      -4623.88      
894           894           -4163.15      -580.493      -4743.64      -4743.64      
895           895           -4230.41      -563.514      -4793.93      -4793.93      
896           896           -4273.58      -640.256      -4913.83      -4913.83      
897           897           -4189.02      -596.937      -4785.96      -4785.96      
898           898           -4226.1       -607.52       -4833.62      -4833.62      
899           899           -4122.67      -589.786      -4712.46      -4712.46      
900           900           -4263.65      -573.286      -4836.94      -4836.94      
901           901           -4092.55      -613.073      -4705.62      -4705.62      
902           902           -4279.62      -612.797      -4892.42      -4892.42      
903           903           -4173.66      -605.94       -4779.6       -4779.6       
904           904           -4151.41      -588.034      -4739.44      -4739.44      
905           905           -4142.89      -625.394      -4768.29      -4768.29      
906           906           -4039.27      -586.996      -4626.27      -4626.27      
907           907           -4162.89      -639.599      -4802.49      -4802.49      
908           908           -3954.63      -579.211      -4533.84      -4533.84      
909           909           -4083.65      -599.293      -4682.94      -4682.94      
910           910           -4105.41      -615.561      -4720.97      -4720.97      
911           911           -4159.52      -597.32       -4756.84      -4756.84      
912           912           -4066.98      -643.987      -4710.96      -4710.96      
913           913           -4158.14      -607.542      -4765.68      -4765.68      
914           914           -4043.12      -626.304      -4669.42      -4669.42      
915           915           -4180.77      -625.085      -4805.85      -4805.85      
916           916           -4165.41      -598.032      -4763.44      -4763.44      
917           917           -4185.14      -592.265      -4777.4       -4777.4       
918           918           -4112.67      -625.183      -4737.85      -4737.85      
919           919           -4147.14      -573.906      -4721.04      -4721.04      
920           920           -4135.98      -587.22       -4723.2       -4723.2       
921           921           -4094.4       -651.791      -4746.19      -4746.19      
922           922           -4034.23      -632.527      -4666.75      -4666.75      
923           923           -4125.9       -595.464      -4721.36      -4721.36      
924           924           -4054.59      -615.644      -4670.23      -4670.23      
925           925           -4015.66      -681.383      -4697.04      -4697.04      
926           926           -4002.61      -604.977      -4607.59      -4607.59      
927           927           -4061.3       -600.486      -4661.78      -4661.78      
928           928           -3988.07      -604.783      -4592.85      -4592.85      
929           929           -3870.71      -594.04       -4464.75      -4464.75      
930           930           -3848.08      -627.538      -4475.61      -4475.61      
931           931           -3955.57      -605.272      -4560.84      -4560.84      
932           932           -3904.81      -592.803      -4497.61      -4497.61      
933           933           -4044.41      -603.605      -4648.02      -4648.02      
934           934           -4096.44      -624.341      -4720.78      -4720.78      
935           935           -4033.07      -649.84       -4682.91      -4682.91      
936           936           -4075.14      -556.84       -4631.98      -4631.98      
937           937           -3934.44      -595.421      -4529.86      -4529.86      
938           938           -3822.13      -573.418      -4395.55      -4395.55      
939           939           -4027         -647.06       -4674.06      -4674.06      
940           940           -3957.59      -585.091      -4542.68      -4542.68      
941           941           -4086.49      -610.487      -4696.97      -4696.97      
942           942           -3976.91      -588.197      -4565.1       -4565.1       
943           943           -3934.85      -604.6        -4539.45      -4539.45      
944           944           -3904.21      -593.355      -4497.56      -4497.56      
945           945           -3993.59      -572.753      -4566.34      -4566.34      
946           946           -4096.52      -575.928      -4672.45      -4672.45      
947           947           -4095.34      -572.04       -4667.38      -4667.38      
948           948           -4048.3       -592.797      -4641.1       -4641.1       
949           949           -4031.62      -578.753      -4610.38      -4610.38      
950           950           -3888.5       -596.625      -4485.12      -4485.12      
951           951           -4084.13      -579.821      -4663.95      -4663.95      
952           952           -4037.79      -626.033      -4663.83      -4663.83      
953           953           -3953.59      -589.834      -4543.42      -4543.42      
954           954           -3960.69      -576.594      -4537.28      -4537.28      
955           955           -3882.83      -578.98       -4461.81      -4461.81      
956           956           -4052.72      -606.198      -4658.92      -4658.92      
957           957           -3906.51      -601.223      -4507.74      -4507.74      
958           958           -3899.5       -602.37       -4501.87      -4501.87      
959           959           -4129.99      -578.806      -4708.79      -4708.79      
960           960           -4181.48      -641.585      -4823.06      -4823.06      
961           961           -4040.33      -592.188      -4632.52      -4632.52      
962           962           -4014.13      -626.715      -4640.84      -4640.84      
963           963           -3976.27      -575.967      -4552.24      -4552.24      
964           964           -3941.25      -616.077      -4557.32      -4557.32      
965           965           -3969.54      -602.977      -4572.51      -4572.51      
966           966           -3899.26      -619.051      -4518.31      -4518.31      
967           967           -3877.1       -602.019      -4479.12      -4479.12      
968           968           -3802.84      -627.808      -4430.65      -4430.65      
969           969           -4036.14      -593.031      -4629.17      -4629.17      
970           970           -3878.29      -594.564      -4472.86      -4472.86      
971           971           -4020.6       -607.683      -4628.29      -4628.29      
972           972           -3878.26      -580.053      -4458.31      -4458.31      
973           973           -3974.76      -615.576      -4590.33      -4590.33      
974           974           -4025.96      -618.328      -4644.28      -4644.28      
975           975           -4079.04      -615.543      -4694.58      -4694.58      
976           976           -4100.43      -607.769      -4708.2       -4708.2       
977           977           -4162.65      -600.979      -4763.63      -4763.63      
978           978           -4190.81      -584.033      -4774.84      -4774.84      
979           979           -4233.07      -608.924      -4842         -4842         
980           980           -4177.19      -579.362      -4756.55      -4756.55      
981           981           -4189.44      -574.426      -4763.86      -4763.86      
982           982           -4060.07      -597.063      -4657.13      -4657.13      
983           983           -4182.35      -617.146      -4799.49      -4799.49      
984           984           -4221.67      -589.226      -4810.89      -4810.89      
985           985           -4260.4       -612.957      -4873.35      -4873.35      
986           986           -4022.3       -581.262      -4603.56      -4603.56      
987           987           -4040.59      -599.944      -4640.53      -4640.53      
988           988           -4117.19      -579.406      -4696.6       -4696.6       
989           989           -4124.73      -580.458      -4705.19      -4705.19      
990           990           -4170.8       -622.245      -4793.04      -4793.04      
991           991           -4125.4       -602.446      -4727.85      -4727.85      
992           992           -4255.29      -565.704      -4821         -4821         
993           993           -4057.67      -588.947      -4646.62      -4646.62      
994           994           -4168.02      -596.306      -4764.33      -4764.33      
