Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
namd-sw25,sw25,frame00853,-3.1,-3.84208,-3.471
namd-sw25,sw25,frame00824,-3.46,-4.71739,-4.089
namd-sw25,sw25,frame01388,0.16,0.0,0.08
namd-sw25,sw25,frame01285,0.26,0.0,0.13
namd-sw25,sw25,frame01311,0.16,0.0,0.08
namd-sw25,sw25,frame01366,0.19,0.0,0.095
namd-sw25,sw25,frame00579,-5.75,-6.64631,-6.198
namd-sw25,sw25,frame00923,-2.95,-2.55737,-2.754
namd-sw25,sw25,frame00954,-2.65,-2.79284,-2.721
namd-sw25,sw25,frame00474,-3.93,-5.16233,-4.546
namd-sw25,sw25,frame00403,-4.04,-4.91323,-4.477
namd-sw25,sw25,frame00597,-5.82,-6.32806,-6.074
namd-sw25,sw25,frame00859,-4.49,-4.7452,-4.618
namd-sw25,sw25,frame01721,0.24,0.0,0.12
namd-sw25,sw25,frame01756,0.22,0.0,0.11
namd-sw25,sw25,frame00149,-4.92,-6.13806,-5.529
namd-sw25,sw25,frame00044,-5.14,-6.20508,-5.673
namd-sw25,sw25,frame00033,-4.39,-5.01391,-4.702
namd-sw25,sw25,frame00799,-4.23,-5.3729,-4.801
namd-sw25,sw25,frame00694,-3.5,-4.09308,-3.797
namd-sw25,sw25,frame00700,-4.8,-5.01997,-4.91
namd-sw25,sw25,frame00777,-2.86,-4.05618,-3.458
namd-sw25,sw25,frame01168,0.24,0.0,0.12
namd-sw25,sw25,frame01065,0.22,0.0,0.11
namd-sw25,sw25,frame01012,-1.51,-2.00755,-1.759
namd-sw25,sw25,frame01186,0.17,0.0,0.085
namd-sw25,sw25,frame00330,-4.2,-5.3221,-4.761
namd-sw25,sw25,frame00347,-4.4,-5.25325,-4.827
namd-sw25,sw25,frame01902,0.19,0.0,0.095
namd-sw25,sw25,frame01896,0.18,0.0,0.09
namd-sw25,sw25,frame01558,0.19,0.0,0.095
namd-sw25,sw25,frame01975,0.2,0.0,0.1
namd-sw25,sw25,frame01455,0.88,0.0,0.44
namd-sw25,sw25,frame01878,0.19,0.0,0.095
namd-sw25,sw25,frame01422,0.19,0.0,0.095
namd-sw25,sw25,frame00240,-4.92,-5.4258,-5.173
namd-sw25,sw25,frame00237,-4.08,-5.3799,-4.73
namd-sw25,sw25,frame01525,0.14,0.0,0.07
namd-sw25,sw25,frame01908,0.2,0.0,0.1
namd-sw25,sw25,frame01552,0.18,0.0,0.09
namd-sw25,sw25,frame01872,0.22,0.0,0.11
namd-sw25,sw25,frame01428,0.17,0.0,0.085
namd-sw25,sw25,frame01805,0.25,0.0,0.125
namd-sw25,sw25,frame00670,-4.71,-5.24318,-4.977
namd-sw25,sw25,frame00607,-4.01,-5.15015,-4.58
namd-sw25,sw25,frame00793,-2.99,-4.40443,-3.697
namd-sw25,sw25,frame01081,0.21,0.0,0.105
namd-sw25,sw25,frame01115,0.18,0.0,0.09
namd-sw25,sw25,frame01162,0.21,0.0,0.105
namd-sw25,sw25,frame01018,-2.86,-3.13786,-2.999
namd-sw25,sw25,frame00040,-5.09,-6.75629,-5.923
namd-sw25,sw25,frame00037,-5.19,-5.53303,-5.362
namd-sw25,sw25,frame01725,0.25,0.0,0.125
namd-sw25,sw25,frame01752,0.18,0.0,0.09
namd-sw25,sw25,frame01628,0.88,0.0,0.44
namd-sw25,sw25,frame00470,-4.03,-5.12083,-4.575
namd-sw25,sw25,frame00593,-6.22,-7.11921,-6.67
namd-sw25,sw25,frame00407,-5.48,-6.41408,-5.947
namd-sw25,sw25,frame00927,-2.08,-2.12232,-2.101
namd-sw25,sw25,frame00950,-2.16,-2.1238,-2.142
namd-sw25,sw25,frame01315,0.16,0.0,0.08
namd-sw25,sw25,frame01281,0.17,0.0,0.085
namd-sw25,sw25,frame01362,0.17,0.0,0.085
namd-sw25,sw25,frame01218,0.15,0.0,0.075
namd-sw25,sw25,frame00599,-5.97,-5.87777,-5.924
namd-sw25,sw25,frame00857,-4.39,-4.97534,-4.683
namd-sw25,sw25,frame00820,-4.36,-5.12044,-4.74
namd-sw25,sw25,frame00500,-4.58,-6.0662,-5.323
namd-sw25,sw25,frame00494,-4.32,-6.02218,-5.171
namd-sw25,sw25,frame00577,-4.89,-6.33205,-5.611
namd-sw25,sw25,frame01368,0.24,0.0,0.12
namd-sw25,sw25,frame01265,0.25,0.0,0.125
namd-sw25,sw25,frame01386,0.23,0.0,0.115
namd-sw25,sw25,frame01212,0.18,0.0,0.09
namd-sw25,sw25,frame00130,-5.22,-6.70808,-5.964
namd-sw25,sw25,frame00147,-4.76,-5.78799,-5.274
namd-sw25,sw25,frame01758,0.18,0.0,0.09
namd-sw25,sw25,frame01655,0.18,0.0,0.09
namd-sw25,sw25,frame01622,0.28,0.0,0.14
namd-sw25,sw25,frame01188,0.2,0.0,0.1
namd-sw25,sw25,frame01111,0.19,0.0,0.095
namd-sw25,sw25,frame01085,0.86,0.0,0.43
namd-sw25,sw25,frame01166,0.12,0.0,0.06
namd-sw25,sw25,frame00779,-3.26,-3.636,-3.448
namd-sw25,sw25,frame00674,-4.01,-4.27294,-4.141
namd-sw25,sw25,frame00797,-4.3,-4.68856,-4.494
namd-sw25,sw25,frame00603,-4.61,-6.33943,-5.475
namd-sw25,sw25,frame01876,0.18,0.0,0.09
namd-sw25,sw25,frame01801,0.16,0.0,0.08
namd-sw25,sw25,frame01521,0.24,0.0,0.12
namd-sw25,sw25,frame01898,0.24,0.0,0.12
namd-sw25,sw25,frame01556,0.22,0.0,0.11
namd-sw25,sw25,frame00349,-3.07,-4.83749,-3.954
namd-sw25,sw25,frame00244,-4.32,-4.61602,-4.468
namd-sw25,sw25,frame00233,-5.31,-5.7774,-5.544
namd-sw25,sw25,frame01451,0.52,0.0,0.26
namd-sw25,sw25,frame01426,0.14,0.0,0.07
namd-sw25,sw25,frame01892,0.16,0.0,0.08
namd-sw25,sw25,frame01906,0.21,0.0,0.105
namd-sw25,sw25,frame01971,0.15,0.0,0.075
namd-sw25,sw25,frame00334,-4.02,-5.769,-4.894
namd-sw25,sw25,frame00343,-3.17,-4.90072,-4.035
namd-sw25,sw25,frame00239,-5.26,-5.94921,-5.605
namd-sw25,sw25,frame01061,0.2,0.0,0.1
namd-sw25,sw25,frame01182,0.17,0.0,0.085
namd-sw25,sw25,frame01016,-2.16,-2.42907,-2.295
namd-sw25,sw25,frame00704,-3.98,-4.37828,-4.179
namd-sw25,sw25,frame00690,-3.97,-5.17594,-4.573
namd-sw25,sw25,frame00773,-3.21,-3.99865,-3.604
namd-sw25,sw25,frame00609,-4.7,-5.89455,-5.297
namd-sw25,sw25,frame01350,0.18,0.0,0.09
namd-sw25,sw25,frame01327,0.19,0.0,0.095
namd-sw25,sw25,frame00435,-4.87,-5.53297,-5.201
namd-sw25,sw25,frame00818,-4.14,-4.43534,-4.288
namd-sw25,sw25,frame00442,-3.34,-4.81769,-4.079
namd-sw25,sw25,frame00962,-0.89,-1.68267,-1.286
namd-sw25,sw25,frame00538,-4.41,-5.87498,-5.142
namd-sw25,sw25,frame00881,-2.6,-3.52512,-3.063
namd-sw25,sw25,frame00915,-1.67,-1.61827,-1.644
namd-sw25,sw25,frame01760,0.17,0.0,0.085
namd-sw25,sw25,frame01717,0.22,0.0,0.11
namd-sw25,sw25,frame01683,0.12,0.0,0.06
namd-sw25,sw25,frame00191,-5.7,-6.55535,-6.128
namd-sw25,sw25,frame00005,-4.72,-5.65067,-5.185
namd-sw25,sw25,frame00072,-6.1,-6.6238,-6.362
namd-sw25,sw25,frame00108,-4.47,-5.20731,-4.839
namd-sw25,sw25,frame01689,0.14,0.0,0.07
namd-sw25,sw25,frame01784,0.22,0.0,0.11
namd-sw25,sw25,frame01610,0.23,0.0,0.115
namd-sw25,sw25,frame01667,0.2,0.0,0.1
namd-sw25,sw25,frame00078,-5.87,-6.47204,-6.171
namd-sw25,sw25,frame00175,-5.08,-6.2986,-5.689
namd-sw25,sw25,frame00102,-5.5,-6.2857,-5.893
namd-sw25,sw25,frame00096,-4.45,-5.33959,-4.895
namd-sw25,sw25,frame01220,0.84,0.0,0.42
namd-sw25,sw25,frame01257,0.22,0.0,0.11
namd-sw25,sw25,frame00812,-3.82,-4.45845,-4.139
namd-sw25,sw25,frame00448,-4.26,-5.50265,-4.881
namd-sw25,sw25,frame00986,-0.11,-0.86505,-0.488
namd-sw25,sw25,frame00865,-5.42,-5.05046,-5.235
namd-sw25,sw25,frame00545,-4.55,-5.83993,-5.195
namd-sw25,sw25,frame00968,-1.27,-2.47349,-1.872
namd-sw25,sw25,frame00532,-4.52,-5.79413,-5.157
namd-sw25,sw25,frame00298,-3.95,-5.55829,-4.754
namd-sw25,sw25,frame00395,-4.5,-5.31852,-4.909
namd-sw25,sw25,frame00201,-7.13,-7.71759,-7.424
namd-sw25,sw25,frame00276,-5.8,-5.55111,-5.676
namd-sw25,sw25,frame01469,0.14,0.0,0.07
namd-sw25,sw25,frame01833,0.17,0.0,0.085
namd-sw25,sw25,frame01844,0.22,0.0,0.11
namd-sw25,sw25,frame01564,0.29,0.0,0.145
namd-sw25,sw25,frame01513,0.2,0.0,0.1
namd-sw25,sw25,frame01949,0.2,0.0,0.1
namd-sw25,sw25,frame01487,0.17,0.0,0.085
namd-sw25,sw25,frame00631,-3.82,-4.48112,-4.151
namd-sw25,sw25,frame00646,-4.23,-4.57461,-4.402
namd-sw25,sw25,frame01059,0.22,0.0,0.11
namd-sw25,sw25,frame01154,0.23,0.0,0.115
namd-sw25,sw25,frame01123,0.18,0.0,0.09
namd-sw25,sw25,frame00741,-2.81,-4.3204,-3.565
namd-sw25,sw25,frame00736,-2.8,-4.41107,-3.606
namd-sw25,sw25,frame01024,-1.41,-2.83195,-2.121
namd-sw25,sw25,frame01053,0.15,0.0,0.075
namd-sw25,sw25,frame01129,0.81,0.0,0.405
namd-sw25,sw25,frame00371,-4.28,-5.22898,-4.754
namd-sw25,sw25,frame00306,-4.81,-5.86802,-5.339
namd-sw25,sw25,frame00292,-3.97,-4.8997,-4.435
namd-sw25,sw25,frame01580,0.39,0.0,0.195
namd-sw25,sw25,frame01414,0.2,0.0,0.1
namd-sw25,sw25,frame01463,0.25,0.0,0.125
namd-sw25,sw25,frame01839,0.15,0.0,0.075
namd-sw25,sw25,frame01519,0.18,0.0,0.09
namd-sw25,sw25,frame01943,0.15,0.0,0.075
namd-sw25,sw25,frame01934,0.21,0.0,0.105
namd-sw25,sw25,frame00123,-4.85,-5.8186,-5.334
namd-sw25,sw25,frame00154,-5.86,-6.97278,-6.416
namd-sw25,sw25,frame00059,-5.77,-5.94053,-5.855
namd-sw25,sw25,frame01646,0.2,0.0,0.1
namd-sw25,sw25,frame01631,0.28,0.0,0.14
namd-sw25,sw25,frame00513,-5.52,-5.87921,-5.7
namd-sw25,sw25,frame00487,-4.53,-6.17434,-5.352
namd-sw25,sw25,frame00949,-3.33,-3.48646,-3.408
namd-sw25,sw25,frame00564,-4.93,-5.63261,-5.281
namd-sw25,sw25,frame00844,-3.43,-4.17927,-3.805
namd-sw25,sw25,frame00469,-4.3,-4.46827,-4.384
namd-sw25,sw25,frame00833,-4.04,-4.65398,-4.347
namd-sw25,sw25,frame01276,0.17,0.0,0.085
namd-sw25,sw25,frame01395,0.21,0.0,0.105
namd-sw25,sw25,frame01201,0.85,0.0,0.425
namd-sw25,sw25,frame01298,0.23,0.0,0.115
namd-sw25,sw25,frame00934,-3.42,-4.20591,-3.813
namd-sw25,sw25,frame00519,-5.38,-6.20821,-5.794
namd-sw25,sw25,frame00943,-2.79,-2.90585,-2.848
namd-sw25,sw25,frame00463,-2.93,-4.13357,-3.532
namd-sw25,sw25,frame00839,-4.56,-4.40946,-4.485
namd-sw25,sw25,frame00580,-6.0,-6.24399,-6.122
namd-sw25,sw25,frame00414,-4.81,-6.3175,-5.564
namd-sw25,sw25,frame01306,0.17,0.0,0.085
namd-sw25,sw25,frame01292,0.23,0.0,0.115
namd-sw25,sw25,frame01371,0.21,0.0,0.105
namd-sw25,sw25,frame00129,-4.91,-5.719,-5.315
namd-sw25,sw25,frame00053,-5.7,-5.88864,-5.794
namd-sw25,sw25,frame00024,-5.74,-6.11767,-5.929
namd-sw25,sw25,frame01736,0.14,0.0,0.07
namd-sw25,sw25,frame01741,0.21,0.0,0.105
namd-sw25,sw25,frame01108,0.83,0.0,0.415
namd-sw25,sw25,frame01072,-1.0,-1.96407,-1.482
namd-sw25,sw25,frame01191,0.14,0.0,0.07
namd-sw25,sw25,frame01005,-3.22,-3.22536,-3.223
namd-sw25,sw25,frame00717,-3.2,-4.23607,-3.718
namd-sw25,sw25,frame00683,-4.02,-4.71836,-4.369
namd-sw25,sw25,frame00760,-3.08,-3.91935,-3.5
namd-sw25,sw25,frame01881,0.2,0.0,0.1
namd-sw25,sw25,frame01915,0.21,0.0,0.105
namd-sw25,sw25,frame01962,0.19,0.0,0.095
namd-sw25,sw25,frame01538,0.15,0.0,0.075
namd-sw25,sw25,frame01818,0.21,0.0,0.105
namd-sw25,sw25,frame01442,0.2,0.0,0.1
namd-sw25,sw25,frame01435,0.19,0.0,0.095
namd-sw25,sw25,frame00327,-3.56,-5.11784,-4.339
namd-sw25,sw25,frame00350,-3.96,-5.16649,-4.563
namd-sw25,sw25,frame01968,0.18,0.0,0.09
namd-sw25,sw25,frame01532,0.18,0.0,0.09
namd-sw25,sw25,frame01545,0.22,0.0,0.11
namd-sw25,sw25,frame01865,0.19,0.0,0.095
namd-sw25,sw25,frame01812,0.17,0.0,0.085
namd-sw25,sw25,frame01986,0.16,0.0,0.08
namd-sw25,sw25,frame01448,0.2,0.0,0.1
namd-sw25,sw25,frame00257,-4.01,-4.74553,-4.378
namd-sw25,sw25,frame00220,-4.82,-5.52032,-5.17
namd-sw25,sw25,frame01102,0.15,0.0,0.075
namd-sw25,sw25,frame01096,0.23,-0.00329,0.113
namd-sw25,sw25,frame01175,0.25,0.0,0.125
namd-sw25,sw25,frame01078,0.13,-0.18401,-0.027
namd-sw25,sw25,frame00667,-5.2,-4.95918,-5.08
namd-sw25,sw25,frame00784,-3.0,-3.47938,-3.24
namd-sw25,sw25,frame00610,-5.82,-6.93228,-6.376
namd-sw25,sw25,frame00689,-3.78,-5.07584,-4.428
namd-sw25,sw25,frame01233,0.21,0.0,0.105
namd-sw25,sw25,frame01244,0.84,0.0,0.42
namd-sw25,sw25,frame01349,0.17,0.0,0.085
namd-sw25,sw25,frame00556,-4.67,-5.23734,-4.954
namd-sw25,sw25,frame00898,-2.66,-3.69052,-3.175
namd-sw25,sw25,frame00521,-5.64,-6.3933,-6.017
namd-sw25,sw25,frame00801,-3.64,-4.95593,-4.298
namd-sw25,sw25,frame00995,-0.64,-1.12632,-0.883
namd-sw25,sw25,frame00876,-4.24,-4.7222,-4.481
namd-sw25,sw25,frame01797,0.17,0.0,0.085
namd-sw25,sw25,frame01603,0.82,0.0,0.41
namd-sw25,sw25,frame01674,0.16,0.0,0.08
namd-sw25,sw25,frame01779,0.21,0.0,0.105
namd-sw25,sw25,frame00166,-6.34,-6.87767,-6.609
namd-sw25,sw25,frame00111,-5.36,-6.34542,-5.853
namd-sw25,sw25,frame00085,-5.01,-6.46514,-5.738
namd-sw25,sw25,frame00188,-6.17,-6.95624,-6.563
namd-sw25,sw25,frame01609,0.16,0.0,0.08
namd-sw25,sw25,frame01773,0.2,0.0,0.1
namd-sw25,sw25,frame01704,0.19,0.0,0.095
namd-sw25,sw25,frame01690,0.26,0.0,0.13
namd-sw25,sw25,frame00182,-5.65,-6.22075,-5.935
namd-sw25,sw25,frame00016,-4.06,-5.72822,-4.894
namd-sw25,sw25,frame00061,-4.7,-5.60085,-5.15
namd-sw25,sw25,frame01239,0.17,0.0,0.085
namd-sw25,sw25,frame01343,0.18,0.0,0.09
namd-sw25,sw25,frame01334,0.17,0.0,0.085
namd-sw25,sw25,frame00971,0.15,-0.10636,0.022
namd-sw25,sw25,frame00892,-3.19,-3.16929,-3.18
namd-sw25,sw25,frame00906,-0.85,-1.32612,-1.088
namd-sw25,sw25,frame00426,-3.92,-5.2493,-4.585
namd-sw25,sw25,frame00451,-3.47,-5.01499,-4.242
namd-sw25,sw25,frame00218,-3.52,-4.55016,-4.035
namd-sw25,sw25,frame00362,-3.32,-4.72001,-4.02
namd-sw25,sw25,frame00315,-4.23,-5.87643,-5.053
namd-sw25,sw25,frame00281,-4.53,-5.4027,-4.966
namd-sw25,sw25,frame01950,0.23,0.0,0.115
namd-sw25,sw25,frame01927,0.16,0.0,0.08
namd-sw25,sw25,frame01593,0.23,0.0,0.115
namd-sw25,sw25,frame01407,0.2,0.0,0.1
namd-sw25,sw25,frame01470,0.22,0.0,0.11
namd-sw25,sw25,frame00628,-3.93,-4.4848,-4.207
namd-sw25,sw25,frame00752,-2.16,-3.9112,-3.036
namd-sw25,sw25,frame00725,-4.01,-5.08031,-4.545
namd-sw25,sw25,frame01037,0.14,0.0,0.07
namd-sw25,sw25,frame01040,0.19,0.0,0.095
namd-sw25,sw25,frame00622,-3.85,-4.69441,-4.272
namd-sw25,sw25,frame00655,-4.91,-4.8038,-4.857
namd-sw25,sw25,frame00758,-3.31,-4.37002,-3.84
namd-sw25,sw25,frame01147,0.18,0.0,0.09
namd-sw25,sw25,frame01130,0.2,0.0,0.1
namd-sw25,sw25,frame00386,-5.02,-4.52488,-4.772
namd-sw25,sw25,frame00212,-4.67,-5.84101,-5.256
namd-sw25,sw25,frame00265,-3.5,-4.78458,-4.142
namd-sw25,sw25,frame00368,-4.45,-4.66404,-4.557
namd-sw25,sw25,frame01577,0.17,0.0,0.085
namd-sw25,sw25,frame01500,0.19,0.0,0.095
namd-sw25,sw25,frame01494,0.4,0.0,0.2
namd-sw25,sw25,frame01820,0.22,0.0,0.11
namd-sw25,sw25,frame01857,0.22,0.0,0.11
namd-sw25,sw25,frame01599,0.23,0.0,0.115
namd-sw25,sw25,frame00286,-4.7,-5.92548,-5.313
namd-sw25,sw25,frame00312,-4.49,-6.10498,-5.297
namd-sw25,sw25,frame00365,-3.33,-4.80279,-4.066
namd-sw25,sw25,frame00268,-4.44,-5.03752,-4.739
namd-sw25,sw25,frame01477,0.24,0.0,0.12
namd-sw25,sw25,frame01400,0.86,0.0,0.43
namd-sw25,sw25,frame01594,0.24,0.0,0.12
namd-sw25,sw25,frame01920,0.21,0.0,0.105
namd-sw25,sw25,frame01499,0.16,0.0,0.08
namd-sw25,sw25,frame01957,0.19,0.0,0.095
namd-sw25,sw25,frame00722,-3.66,-4.19999,-3.93
namd-sw25,sw25,frame00755,-3.69,-4.85879,-4.274
namd-sw25,sw25,frame00658,-4.61,-5.16496,-4.887
namd-sw25,sw25,frame01047,0.19,0.0,0.095
namd-sw25,sw25,frame01030,-1.59,-2.2032,-1.897
namd-sw25,sw25,frame00728,-2.42,-3.13999,-2.78
namd-sw25,sw25,frame00652,-3.75,-5.11441,-4.432
namd-sw25,sw25,frame00625,-3.3,-4.63936,-3.97
namd-sw25,sw25,frame01137,0.16,0.0,0.08
namd-sw25,sw25,frame01140,0.25,0.0,0.125
namd-sw25,sw25,frame00318,-4.04,-5.6557,-4.848
namd-sw25,sw25,frame00262,-5.09,-5.91936,-5.505
namd-sw25,sw25,frame00215,-4.76,-5.50236,-5.131
namd-sw25,sw25,frame00381,-4.75,-5.76979,-5.26
namd-sw25,sw25,frame01850,0.17,0.0,0.085
namd-sw25,sw25,frame01827,0.24,0.0,0.12
namd-sw25,sw25,frame01493,0.17,0.0,0.085
namd-sw25,sw25,frame01507,0.17,0.0,0.085
namd-sw25,sw25,frame01570,0.56,0.0,0.28
namd-sw25,sw25,frame01339,0.17,0.0,0.085
namd-sw25,sw25,frame01243,0.17,0.0,0.085
namd-sw25,sw25,frame01234,0.16,0.0,0.08
namd-sw25,sw25,frame00871,-5.09,-5.20742,-5.149
namd-sw25,sw25,frame00992,-3.36,-2.84397,-3.102
namd-sw25,sw25,frame00806,-4.2,-4.69349,-4.447
namd-sw25,sw25,frame00526,-4.73,-6.52845,-5.629
namd-sw25,sw25,frame00551,-5.28,-5.83838,-5.559
namd-sw25,sw25,frame01709,0.19,0.0,0.095
namd-sw25,sw25,frame01673,0.18,0.0,0.09
namd-sw25,sw25,frame01604,0.87,0.0,0.435
namd-sw25,sw25,frame01790,0.22,0.0,0.11
namd-sw25,sw25,frame00082,-4.87,-6.17628,-5.523
namd-sw25,sw25,frame00116,-6.65,-6.31681,-6.483
namd-sw25,sw25,frame00161,-5.43,-6.80786,-6.119
namd-sw25,sw25,frame01697,0.26,0.0,0.13
namd-sw25,sw25,frame01703,0.18,0.0,0.09
namd-sw25,sw25,frame01774,0.18,0.0,0.09
namd-sw25,sw25,frame01679,0.22,0.0,0.11
namd-sw25,sw25,frame00066,-5.84,-5.81421,-5.827
namd-sw25,sw25,frame00011,-3.05,-4.55047,-3.8
namd-sw25,sw25,frame00185,-5.81,-6.39441,-6.102
namd-sw25,sw25,frame00088,-6.01,-6.22332,-6.117
namd-sw25,sw25,frame01333,0.13,0.0,0.065
namd-sw25,sw25,frame01344,0.88,0.0,0.44
namd-sw25,sw25,frame01249,0.17,0.0,0.085
namd-sw25,sw25,frame00998,0.07,-0.47322,-0.202
namd-sw25,sw25,frame00456,-5.0,-6.38544,-5.693
namd-sw25,sw25,frame00421,-5.45,-6.26788,-5.859
namd-sw25,sw25,frame00901,-2.54,-3.03978,-2.79
namd-sw25,sw25,frame00895,-2.62,-2.69707,-2.659
namd-sw25,sw25,frame00976,0.85,-0.06079,0.395
namd-sw25,sw25,frame01002,-3.25,-3.5618,-3.406
namd-sw25,sw25,frame01196,0.18,0.0,0.09
namd-sw25,sw25,frame01075,-0.18,-0.792,-0.486
namd-sw25,sw25,frame01178,0.22,0.0,0.11
namd-sw25,sw25,frame00767,-4.1,-4.04259,-4.071
namd-sw25,sw25,frame00684,-5.13,-5.02496,-5.077
namd-sw25,sw25,frame00710,-3.53,-4.10315,-3.817
namd-sw25,sw25,frame00789,-4.14,-4.39271,-4.266
namd-sw25,sw25,frame01868,0.27,0.0,0.135
namd-sw25,sw25,frame01432,0.59,0.0,0.295
namd-sw25,sw25,frame01445,0.13,0.0,0.065
namd-sw25,sw25,frame01965,0.19,0.0,0.095
namd-sw25,sw25,frame01912,0.19,0.0,0.095
namd-sw25,sw25,frame01548,0.22,0.0,0.11
namd-sw25,sw25,frame01886,0.19,0.0,0.095
namd-sw25,sw25,frame00357,-3.77,-5.46894,-4.619
namd-sw25,sw25,frame00320,-3.9,-5.27706,-4.589
namd-sw25,sw25,frame01981,0.2,0.0,0.1
namd-sw25,sw25,frame01815,0.15,0.0,0.075
namd-sw25,sw25,frame01862,0.19,0.0,0.095
namd-sw25,sw25,frame01438,0.16,0.0,0.08
namd-sw25,sw25,frame01918,0.21,0.0,0.105
namd-sw25,sw25,frame01542,0.19,0.0,0.095
namd-sw25,sw25,frame01535,0.26,0.0,0.13
namd-sw25,sw25,frame00227,-4.25,-5.63337,-4.942
namd-sw25,sw25,frame00250,-3.05,-4.70432,-3.877
namd-sw25,sw25,frame01008,-2.01,-2.27327,-2.142
namd-sw25,sw25,frame01172,0.18,0.0,0.09
namd-sw25,sw25,frame01091,0.19,0.0,0.095
namd-sw25,sw25,frame01105,0.21,0.0,0.105
namd-sw25,sw25,frame00617,-4.01,-4.63056,-4.32
namd-sw25,sw25,frame00783,-3.11,-4.03863,-3.574
namd-sw25,sw25,frame00660,-4.21,-4.32839,-4.269
namd-sw25,sw25,frame00029,-4.05,-5.13182,-4.591
namd-sw25,sw25,frame00153,-5.63,-6.79287,-6.211
namd-sw25,sw25,frame00124,-5.4,-6.30458,-5.852
namd-sw25,sw25,frame01636,0.89,0.0,0.445
namd-sw25,sw25,frame01641,0.15,0.0,0.075
namd-sw25,sw25,frame00834,-3.65,-4.15601,-3.903
namd-sw25,sw25,frame00419,-4.8,-5.57973,-5.19
namd-sw25,sw25,frame00843,-4.06,-4.52039,-4.29
namd-sw25,sw25,frame00563,-5.04,-6.51517,-5.778
namd-sw25,sw25,frame00939,-4.07,-3.82614,-3.948
namd-sw25,sw25,frame00480,-4.33,-5.2889,-4.809
namd-sw25,sw25,frame00514,-4.97,-6.40826,-5.689
namd-sw25,sw25,frame01206,0.87,0.0,0.435
namd-sw25,sw25,frame01392,0.26,0.0,0.13
namd-sw25,sw25,frame01271,0.19,0.0,0.095
namd-sw25,sw25,frame00413,-5.58,-6.40271,-5.991
namd-sw25,sw25,frame00849,-3.3,-4.62595,-3.963
namd-sw25,sw25,frame00587,-5.02,-6.67473,-5.847
namd-sw25,sw25,frame00464,-3.93,-5.05857,-4.494
namd-sw25,sw25,frame00944,-3.0,-2.84006,-2.92
namd-sw25,sw25,frame00569,-4.99,-6.28151,-5.636
namd-sw25,sw25,frame00933,-3.03,-3.47632,-3.253
namd-sw25,sw25,frame01376,0.82,0.0,0.41
namd-sw25,sw25,frame01295,0.14,0.0,0.07
namd-sw25,sw25,frame01301,0.24,0.0,0.12
namd-sw25,sw25,frame01398,0.16,0.0,0.08
namd-sw25,sw25,frame00023,-5.15,-5.48709,-5.319
namd-sw25,sw25,frame00054,-5.79,-6.38726,-6.089
namd-sw25,sw25,frame00159,-6.72,-7.80708,-7.264
namd-sw25,sw25,frame01746,0.13,0.0,0.065
namd-sw25,sw25,frame01731,0.17,0.0,0.085
namd-sw25,sw25,frame00271,-4.01,-5.41111,-4.711
namd-sw25,sw25,frame00206,-5.77,-7.22014,-6.495
namd-sw25,sw25,frame00392,-3.88,-5.36376,-4.622
namd-sw25,sw25,frame01480,0.25,0.0,0.125
namd-sw25,sw25,frame01514,0.24,0.0,0.12
namd-sw25,sw25,frame01563,0.16,0.0,0.08
namd-sw25,sw25,frame01939,0.16,0.0,0.08
namd-sw25,sw25,frame01419,0.17,0.0,0.085
namd-sw25,sw25,frame01843,0.14,0.0,0.07
namd-sw25,sw25,frame01834,0.18,0.0,0.09
namd-sw25,sw25,frame00641,-3.15,-4.12752,-3.639
namd-sw25,sw25,frame00636,-4.02,-5.05311,-4.537
namd-sw25,sw25,frame01124,0.22,0.0,0.11
namd-sw25,sw25,frame01153,0.19,0.0,0.095
namd-sw25,sw25,frame01029,-2.09,-2.20329,-2.147
namd-sw25,sw25,frame00731,-3.34,-4.56517,-3.953
namd-sw25,sw25,frame00746,-3.48,-4.64877,-4.064
namd-sw25,sw25,frame01159,0.21,0.0,0.105
namd-sw25,sw25,frame01054,0.17,0.0,0.085
namd-sw25,sw25,frame01023,-3.05,-3.02707,-3.039
namd-sw25,sw25,frame00398,-4.85,-5.46734,-5.159
namd-sw25,sw25,frame00295,-4.53,-5.39183,-4.961
namd-sw25,sw25,frame00301,-5.09,-6.24188,-5.666
namd-sw25,sw25,frame00376,-4.12,-5.61933,-4.87
namd-sw25,sw25,frame01569,0.23,0.0,0.115
namd-sw25,sw25,frame01933,0.26,0.0,0.13
namd-sw25,sw25,frame01944,0.19,0.0,0.095
namd-sw25,sw25,frame01464,0.17,0.0,0.085
namd-sw25,sw25,frame01413,0.18,0.0,0.09
namd-sw25,sw25,frame01587,0.21,0.0,0.105
namd-sw25,sw25,frame01849,0.2,0.0,0.1
namd-sw25,sw25,frame01320,0.19,0.0,0.095
namd-sw25,sw25,frame01357,0.23,0.0,0.115
namd-sw25,sw25,frame00912,-2.59,-3.22888,-2.909
namd-sw25,sw25,frame00886,-0.62,-1.01954,-0.82
namd-sw25,sw25,frame00548,-5.04,-6.2576,-5.649
namd-sw25,sw25,frame00965,-1.35,-1.90978,-1.63
namd-sw25,sw25,frame00445,-5.05,-5.53811,-5.294
namd-sw25,sw25,frame00868,-4.06,-4.33559,-4.198
namd-sw25,sw25,frame00432,-5.22,-6.34267,-5.781
