Frame         Time          Elec          VdW           Nonbond       Total         
499           499           -3711.67      -597.656      -4309.32      -4309.32      
500           500           -3615.95      -564.517      -4180.47      -4180.47      
501           501           -3641.11      -575.637      -4216.74      -4216.74      
502           502           -3836         -602.781      -4438.79      -4438.79      
503           503           -3825.18      -571.374      -4396.55      -4396.55      
504           504           -3893.43      -576.989      -4470.42      -4470.42      
505           505           -3863.05      -581.467      -4444.51      -4444.51      
506           506           -3995.31      -556.849      -4552.16      -4552.16      
507           507           -3957.41      -582.81       -4540.22      -4540.22      
508           508           -3814.76      -600.199      -4414.95      -4414.95      
509           509           -3879.04      -570.343      -4449.38      -4449.38      
510           510           -3940.88      -543.834      -4484.71      -4484.71      
511           511           -3906.15      -572.863      -4479.01      -4479.01      
512           512           -3843.69      -617.613      -4461.3       -4461.3       
513           513           -3697.27      -548.99       -4246.26      -4246.26      
514           514           -3776.71      -586.217      -4362.93      -4362.93      
515           515           -3928.63      -560.032      -4488.66      -4488.66      
516           516           -3761.3       -568.463      -4329.76      -4329.76      
517           517           -3751.08      -607.801      -4358.88      -4358.88      
518           518           -3855.91      -566.638      -4422.55      -4422.55      
519           519           -3984.17      -608.379      -4592.55      -4592.55      
520           520           -3989.83      -599.348      -4589.17      -4589.17      
521           521           -3997.87      -623.489      -4621.36      -4621.36      
522           522           -3904.2       -527.414      -4431.61      -4431.61      
523           523           -3754.11      -633.753      -4387.86      -4387.86      
524           524           -3824.71      -554.123      -4378.84      -4378.84      
525           525           -3973.08      -565.235      -4538.31      -4538.31      
526           526           -3950.25      -577.315      -4527.57      -4527.57      
527           527           -3875.04      -594.996      -4470.04      -4470.04      
528           528           -3977.64      -567.474      -4545.11      -4545.11      
529           529           -3941.22      -587.394      -4528.61      -4528.61      
530           530           -3886.99      -616.461      -4503.45      -4503.45      
531           531           -3914.89      -569.508      -4484.4       -4484.4       
532           532           -3816.89      -594.659      -4411.55      -4411.55      
533           533           -3785.45      -565.537      -4350.98      -4350.98      
534           534           -3906.18      -596.342      -4502.52      -4502.52      
535           535           -3932.38      -595.657      -4528.04      -4528.04      
536           536           -4003.49      -612.815      -4616.31      -4616.31      
537           537           -3857.92      -600.12       -4458.04      -4458.04      
538           538           -3949.01      -566.859      -4515.87      -4515.87      
539           539           -3958.24      -578.515      -4536.75      -4536.75      
540           540           -4001.8       -559.329      -4561.13      -4561.13      
541           541           -4031.01      -585.326      -4616.34      -4616.34      
542           542           -3893.43      -629.992      -4523.42      -4523.42      
543           543           -4159.63      -576.743      -4736.37      -4736.37      
544           544           -4005.55      -587.961      -4593.51      -4593.51      
545           545           -3973.04      -542.757      -4515.8       -4515.8       
546           546           -4019.56      -575.563      -4595.13      -4595.13      
547           547           -4147.43      -551.041      -4698.47      -4698.47      
548           548           -4112.35      -577.736      -4690.08      -4690.08      
549           549           -4019.52      -561.938      -4581.46      -4581.46      
550           550           -4001.84      -622.812      -4624.65      -4624.65      
551           551           -3965.24      -621.112      -4586.36      -4586.36      
552           552           -3896.83      -603.021      -4499.85      -4499.85      
553           553           -4046.2       -584.871      -4631.07      -4631.07      
554           554           -4051.12      -576.406      -4627.52      -4627.52      
555           555           -3962.58      -589.905      -4552.48      -4552.48      
556           556           -3941.49      -559.713      -4501.2       -4501.2       
557           557           -4093.72      -562.277      -4655.99      -4655.99      
558           558           -4151.34      -580.926      -4732.27      -4732.27      
559           559           -4018.95      -549.052      -4568         -4568         
560           560           -3948.22      -562.811      -4511.03      -4511.03      
561           561           -3910.73      -590.017      -4500.75      -4500.75      
562           562           -3916.73      -598.179      -4514.91      -4514.91      
563           563           -3939.28      -539.008      -4478.29      -4478.29      
564           564           -3780.29      -609.607      -4389.89      -4389.89      
565           565           -3696.97      -575.416      -4272.38      -4272.38      
566           566           -3745.04      -578.827      -4323.87      -4323.87      
567           567           -3717.2       -601.159      -4318.36      -4318.36      
568           568           -3819.18      -566.55       -4385.73      -4385.73      
569           569           -3906.19      -587.7        -4493.89      -4493.89      
570           570           -3748.24      -581.897      -4330.14      -4330.14      
571           571           -3796.49      -583.011      -4379.5       -4379.5       
572           572           -3851.83      -563.365      -4415.2       -4415.2       
573           573           -3737.9       -570.692      -4308.59      -4308.59      
574           574           -3781.11      -558.512      -4339.62      -4339.62      
575           575           -3752.74      -608.087      -4360.82      -4360.82      
576           576           -3795.78      -521.356      -4317.13      -4317.13      
577           577           -3774.01      -592.215      -4366.22      -4366.22      
578           578           -3957.77      -530.99       -4488.76      -4488.76      
579           579           -3837.99      -594.49       -4432.48      -4432.48      
580           580           -3819.18      -597.218      -4416.4       -4416.4       
581           581           -3859.07      -588.02       -4447.09      -4447.09      
582           582           -3907.16      -537.11       -4444.27      -4444.27      
583           583           -3804.08      -597.448      -4401.52      -4401.52      
584           584           -3774.84      -601.847      -4376.68      -4376.68      
585           585           -3936.2       -553.774      -4489.97      -4489.97      
586           586           -3828.32      -602.636      -4430.96      -4430.96      
587           587           -3796         -592.054      -4388.06      -4388.06      
588           588           -3721.18      -628.917      -4350.1       -4350.1       
589           589           -3684.78      -658.923      -4343.71      -4343.71      
590           590           -3823.33      -595.063      -4418.4       -4418.4       
591           591           -3851.27      -566.909      -4418.18      -4418.18      
592           592           -3836.11      -606.899      -4443.01      -4443.01      
593           593           -3588.2       -584.889      -4173.09      -4173.09      
594           594           -3801.25      -605.747      -4407         -4407         
595           595           -3754.12      -591.745      -4345.86      -4345.86      
596           596           -3759.9       -596.794      -4356.7       -4356.7       
597           597           -3810.15      -593.441      -4403.59      -4403.59      
598           598           -3990.76      -603.777      -4594.53      -4594.53      
599           599           -4053.88      -571.948      -4625.83      -4625.83      
600           600           -3962.77      -630.656      -4593.43      -4593.43      
601           601           -4031.84      -589.192      -4621.03      -4621.03      
602           602           -3995.15      -604.129      -4599.28      -4599.28      
603           603           -3940.84      -608.149      -4548.99      -4548.99      
604           604           -3857.29      -612.624      -4469.91      -4469.91      
605           605           -3919.1       -637.919      -4557.02      -4557.02      
606           606           -3916.73      -634.483      -4551.22      -4551.22      
607           607           -3994.84      -625.584      -4620.42      -4620.42      
608           608           -3830.29      -651.843      -4482.14      -4482.14      
609           609           -3977.48      -638.516      -4615.99      -4615.99      
610           610           -3840.76      -597.467      -4438.23      -4438.23      
611           611           -3874.12      -605.577      -4479.69      -4479.69      
612           612           -4031.96      -635.793      -4667.75      -4667.75      
613           613           -3999.49      -623.341      -4622.83      -4622.83      
614           614           -4030.34      -643.557      -4673.9       -4673.9       
615           615           -4002.93      -642.049      -4644.98      -4644.98      
616           616           -4002.49      -648.947      -4651.44      -4651.44      
617           617           -4067.04      -631.145      -4698.18      -4698.18      
618           618           -3975.73      -648.896      -4624.63      -4624.63      
619           619           -3948.9       -622.303      -4571.2       -4571.2       
620           620           -4148.86      -628.465      -4777.32      -4777.32      
621           621           -4029.57      -647.306      -4676.87      -4676.87      
622           622           -4060.55      -649.092      -4709.64      -4709.64      
623           623           -3957.99      -625.227      -4583.21      -4583.21      
624           624           -3871.66      -636.822      -4508.48      -4508.48      
625           625           -4063.52      -649.995      -4713.52      -4713.52      
626           626           -4024.81      -625.886      -4650.7       -4650.7       
627           627           -3902.08      -672.983      -4575.06      -4575.06      
628           628           -3882.6       -638.654      -4521.26      -4521.26      
629           629           -3950.59      -641.601      -4592.19      -4592.19      
630           630           -4071.75      -633.74       -4705.49      -4705.49      
631           631           -3855.82      -633.004      -4488.83      -4488.83      
632           632           -3793.59      -620.752      -4414.34      -4414.34      
633           633           -3951.39      -637.318      -4588.7       -4588.7       
634           634           -4004.7       -637.691      -4642.39      -4642.39      
635           635           -3860.38      -639.28       -4499.66      -4499.66      
636           636           -3812.34      -623.073      -4435.41      -4435.41      
637           637           -3869.31      -648.264      -4517.58      -4517.58      
638           638           -3835.16      -618.392      -4453.55      -4453.55      
639           639           -3809.83      -590.096      -4399.93      -4399.93      
640           640           -3840.09      -628.801      -4468.89      -4468.89      
641           641           -3891.94      -613.636      -4505.57      -4505.57      
642           642           -3836.19      -602.4        -4438.59      -4438.59      
643           643           -3806.94      -621.933      -4428.88      -4428.88      
644           644           -3770.15      -587.678      -4357.82      -4357.82      
645           645           -3825.52      -607.836      -4433.35      -4433.35      
646           646           -3913.76      -623.803      -4537.56      -4537.56      
647           647           -3876.59      -610.913      -4487.51      -4487.51      
648           648           -3837.96      -571.832      -4409.79      -4409.79      
649           649           -4076.11      -622.669      -4698.78      -4698.78      
650           650           -3993.16      -564.119      -4557.28      -4557.28      
651           651           -4119.92      -596.854      -4716.77      -4716.77      
652           652           -4003         -584.043      -4587.05      -4587.05      
653           653           -3883.06      -601.04       -4484.1       -4484.1       
654           654           -4041.84      -631.649      -4673.49      -4673.49      
655           655           -3929.13      -619.05       -4548.18      -4548.18      
656           656           -3988.9       -662.792      -4651.69      -4651.69      
657           657           -3923.25      -614.438      -4537.69      -4537.69      
658           658           -3905.47      -618.926      -4524.39      -4524.39      
659           659           -4172.6       -606.177      -4778.78      -4778.78      
660           660           -3998.66      -638.605      -4637.27      -4637.27      
661           661           -4034.42      -614.275      -4648.7       -4648.7       
662           662           -3930.05      -589.677      -4519.72      -4519.72      
663           663           -4024.86      -628.266      -4653.13      -4653.13      
664           664           -4044.29      -618.269      -4662.56      -4662.56      
665           665           -3976.1       -623.149      -4599.25      -4599.25      
666           666           -3924.22      -618.838      -4543.06      -4543.06      
667           667           -3971.33      -610.487      -4581.82      -4581.82      
668           668           -4030.83      -622.189      -4653.02      -4653.02      
669           669           -4049.77      -615.688      -4665.46      -4665.46      
670           670           -4040.8       -614.898      -4655.7       -4655.7       
671           671           -3908.24      -617.991      -4526.23      -4526.23      
672           672           -3989.79      -615.65       -4605.44      -4605.44      
673           673           -3915.21      -593.086      -4508.29      -4508.29      
674           674           -3883.55      -618.855      -4502.41      -4502.41      
675           675           -4003.03      -609.156      -4612.19      -4612.19      
676           676           -4179.47      -605.954      -4785.43      -4785.43      
677           677           -3933.88      -659.633      -4593.51      -4593.51      
678           678           -3873         -615.53       -4488.53      -4488.53      
679           679           -3810.64      -644.513      -4455.16      -4455.16      
680           680           -4090.19      -601.009      -4691.2       -4691.2       
681           681           -4073.4       -618.278      -4691.67      -4691.67      
682           682           -4117.01      -568.692      -4685.7       -4685.7       
683           683           -4112.44      -621.486      -4733.93      -4733.93      
684           684           -4040.87      -598.932      -4639.8       -4639.8       
685           685           -4085.24      -600.282      -4685.52      -4685.52      
686           686           -4008.04      -590.865      -4598.91      -4598.91      
687           687           -4076.2       -626.537      -4702.74      -4702.74      
688           688           -3949.9       -617.511      -4567.41      -4567.41      
689           689           -3999.33      -594.356      -4593.68      -4593.68      
690           690           -4126.85      -594.989      -4721.84      -4721.84      
691           691           -4064.53      -586.68       -4651.21      -4651.21      
692           692           -4016.05      -634.949      -4651         -4651         
693           693           -3797         -582.482      -4379.49      -4379.49      
694           694           -3839.42      -572.375      -4411.8       -4411.8       
695           695           -3960.88      -577.926      -4538.8       -4538.8       
696           696           -3907.04      -550.125      -4457.17      -4457.17      
697           697           -3954.03      -554.402      -4508.43      -4508.43      
698           698           -3850.45      -582.509      -4432.96      -4432.96      
699           699           -3767.44      -590.227      -4357.67      -4357.67      
700           700           -3701.2       -617.6        -4318.8       -4318.8       
701           701           -3937.58      -582.132      -4519.72      -4519.72      
702           702           -3879.56      -555.013      -4434.57      -4434.57      
703           703           -3718.47      -580.18       -4298.65      -4298.65      
704           704           -3696.17      -597.11       -4293.28      -4293.28      
705           705           -3719.5       -573.561      -4293.06      -4293.06      
706           706           -3866.3       -551.894      -4418.2       -4418.2       
707           707           -3929.87      -620.381      -4550.25      -4550.25      
708           708           -3916.28      -590.205      -4506.48      -4506.48      
709           709           -3958.7       -606.138      -4564.84      -4564.84      
710           710           -3871.57      -632.342      -4503.91      -4503.91      
711           711           -3724.4       -579.243      -4303.64      -4303.64      
712           712           -3802.68      -615.239      -4417.92      -4417.92      
713           713           -3740.38      -640.155      -4380.53      -4380.53      
714           714           -3915.37      -554.975      -4470.35      -4470.35      
715           715           -3872.59      -577.093      -4449.68      -4449.68      
716           716           -3963.78      -555.982      -4519.77      -4519.77      
717           717           -3664.42      -588.479      -4252.9       -4252.9       
718           718           -3795.54      -546.354      -4341.9       -4341.9       
719           719           -3857.09      -558.457      -4415.54      -4415.54      
720           720           -3842.43      -578.875      -4421.31      -4421.31      
721           721           -3784.29      -581.912      -4366.2       -4366.2       
722           722           -3831.93      -595.75       -4427.68      -4427.68      
723           723           -3744.69      -560.613      -4305.3       -4305.3       
724           724           -3974.28      -599.232      -4573.51      -4573.51      
725           725           -3767.73      -565.607      -4333.34      -4333.34      
726           726           -3872.68      -533.463      -4406.15      -4406.15      
727           727           -3884.6       -572.519      -4457.12      -4457.12      
728           728           -3893.25      -571.322      -4464.58      -4464.58      
729           729           -3921.53      -598.422      -4519.95      -4519.95      
730           730           -3852.99      -590.889      -4443.88      -4443.88      
731           731           -3977.56      -538.149      -4515.71      -4515.71      
732           732           -3900.17      -577.697      -4477.86      -4477.86      
733           733           -3842.95      -585.076      -4428.03      -4428.03      
734           734           -3722.53      -572.549      -4295.08      -4295.08      
735           735           -3941.88      -574.601      -4516.48      -4516.48      
736           736           -3951.61      -578.82       -4530.43      -4530.43      
737           737           -4124.01      -481.522      -4605.53      -4605.53      
738           738           -4040.75      -570.57       -4611.32      -4611.32      
739           739           -3884.9       -562.881      -4447.78      -4447.78      
740           740           -3975.73      -560.029      -4535.76      -4535.76      
741           741           -3782.21      -587.011      -4369.22      -4369.22      
742           742           -3883.7       -611.581      -4495.28      -4495.28      
743           743           -3990.49      -598.014      -4588.5       -4588.5       
744           744           -4025.09      -583.637      -4608.72      -4608.72      
745           745           -3802.09      -584.463      -4386.55      -4386.55      
746           746           -3779.83      -619.002      -4398.83      -4398.83      
747           747           -3938.35      -579.408      -4517.76      -4517.76      
748           748           -3973.32      -560.65       -4533.96      -4533.96      
749           749           -3917.92      -568.441      -4486.36      -4486.36      
750           750           -3951.09      -581.997      -4533.09      -4533.09      
751           751           -3991.99      -598.97       -4590.96      -4590.96      
752           752           -3944.97      -583.141      -4528.11      -4528.11      
753           753           -3942.15      -567.431      -4509.58      -4509.58      
754           754           -4035.6       -546.437      -4582.03      -4582.03      
755           755           -3973.51      -560.206      -4533.72      -4533.72      
756           756           -3902.09      -567.347      -4469.44      -4469.44      
757           757           -3909.84      -575.742      -4485.58      -4485.58      
758           758           -3699.63      -568.677      -4268.31      -4268.31      
759           759           -3785.69      -618.724      -4404.41      -4404.41      
760           760           -3731.6       -588.64       -4320.24      -4320.24      
761           761           -3701.87      -601.607      -4303.47      -4303.47      
762           762           -3702.55      -582.289      -4284.84      -4284.84      
763           763           -3704.6       -628.576      -4333.18      -4333.18      
764           764           -3856.1       -583.575      -4439.67      -4439.67      
765           765           -4078.73      -551.737      -4630.46      -4630.46      
766           766           -4060.35      -576.414      -4636.77      -4636.77      
767           767           -3967.07      -555.712      -4522.78      -4522.78      
768           768           -3940.16      -567.54       -4507.7       -4507.7       
769           769           -4005.54      -608.136      -4613.68      -4613.68      
770           770           -3859.65      -626.364      -4486.01      -4486.01      
771           771           -3805.38      -620.826      -4426.2       -4426.2       
772           772           -3775.7       -577.697      -4353.4       -4353.4       
773           773           -3907.82      -621.128      -4528.95      -4528.95      
774           774           -3949.24      -596.68       -4545.92      -4545.92      
775           775           -3868.81      -590.405      -4459.21      -4459.21      
776           776           -3929.71      -539.269      -4468.98      -4468.98      
777           777           -4116.43      -591.103      -4707.53      -4707.53      
778           778           -3955.22      -583.37       -4538.59      -4538.59      
779           779           -3866.65      -601.699      -4468.35      -4468.35      
780           780           -3847.3       -556.171      -4403.47      -4403.47      
781           781           -3846.67      -604.846      -4451.52      -4451.52      
782           782           -3858         -560.893      -4418.9       -4418.9       
783           783           -3929.03      -626.123      -4555.16      -4555.16      
784           784           -3940.8       -547.19       -4487.99      -4487.99      
785           785           -3877.04      -651.258      -4528.29      -4528.29      
786           786           -4092.02      -584.977      -4677         -4677         
787           787           -4001.21      -623.728      -4624.94      -4624.94      
788           788           -4054.64      -582.768      -4637.4       -4637.4       
789           789           -4018.22      -594.975      -4613.19      -4613.19      
790           790           -3941.05      -622.437      -4563.48      -4563.48      
791           791           -3899.93      -615.229      -4515.15      -4515.15      
792           792           -3982.95      -623.165      -4606.11      -4606.11      
793           793           -3902.94      -553.557      -4456.49      -4456.49      
794           794           -4033.04      -617.825      -4650.86      -4650.86      
795           795           -3983.36      -582.03       -4565.39      -4565.39      
796           796           -4111.09      -618.854      -4729.95      -4729.95      
797           797           -3896.88      -611.45       -4508.33      -4508.33      
798           798           -4017.31      -623.453      -4640.77      -4640.77      
799           799           -3958.45      -574.123      -4532.57      -4532.57      
800           800           -3959.03      -576.398      -4535.43      -4535.43      
801           801           -3862.17      -594.815      -4456.98      -4456.98      
802           802           -4024.72      -629.259      -4653.98      -4653.98      
803           803           -3978.87      -580.178      -4559.05      -4559.05      
804           804           -3846.5       -600.633      -4447.13      -4447.13      
805           805           -3981.9       -572.064      -4553.97      -4553.97      
806           806           -3842.27      -607.535      -4449.81      -4449.81      
807           807           -3976.17      -645.385      -4621.55      -4621.55      
808           808           -3928.98      -604.465      -4533.45      -4533.45      
809           809           -3923.81      -609.57       -4533.38      -4533.38      
810           810           -3920.03      -571.236      -4491.27      -4491.27      
811           811           -4016.6       -579.439      -4596.04      -4596.04      
812           812           -4008.64      -529.743      -4538.38      -4538.38      
813           813           -3973.26      -596.338      -4569.6       -4569.6       
814           814           -3995.86      -576.33       -4572.19      -4572.19      
815           815           -3986.27      -596.198      -4582.47      -4582.47      
816           816           -3986.76      -604.993      -4591.75      -4591.75      
817           817           -3917.65      -570.817      -4488.47      -4488.47      
818           818           -4012.32      -569.73       -4582.05      -4582.05      
819           819           -4059.19      -583.871      -4643.07      -4643.07      
820           820           -3806.66      -618.567      -4425.23      -4425.23      
821           821           -4011.58      -585.23       -4596.81      -4596.81      
822           822           -3882.66      -619.584      -4502.24      -4502.24      
823           823           -3781.88      -601.581      -4383.46      -4383.46      
824           824           -3935.33      -595.087      -4530.42      -4530.42      
825           825           -3770.72      -595.603      -4366.33      -4366.33      
826           826           -3896.11      -588.938      -4485.04      -4485.04      
827           827           -3745.36      -608.81       -4354.17      -4354.17      
828           828           -3950.84      -576.817      -4527.66      -4527.66      
829           829           -3924.88      -545.388      -4470.27      -4470.27      
830           830           -3774.08      -585.864      -4359.95      -4359.95      
831           831           -3661.05      -628.633      -4289.69      -4289.69      
832           832           -3683.49      -601.152      -4284.64      -4284.64      
833           833           -3719.94      -555.642      -4275.58      -4275.58      
834           834           -3670.65      -555.835      -4226.48      -4226.48      
835           835           -3604.49      -556.098      -4160.59      -4160.59      
836           836           -3716.43      -575.688      -4292.12      -4292.12      
837           837           -3941.89      -604.199      -4546.09      -4546.09      
838           838           -3894.59      -638.537      -4533.13      -4533.13      
839           839           -3785.23      -608.094      -4393.32      -4393.32      
840           840           -3800.68      -582.419      -4383.1       -4383.1       
841           841           -3670.28      -585.462      -4255.74      -4255.74      
842           842           -3748.01      -595.579      -4343.59      -4343.59      
843           843           -3773.89      -583.085      -4356.97      -4356.97      
844           844           -3904.02      -612.867      -4516.89      -4516.89      
845           845           -3838.04      -614.463      -4452.51      -4452.51      
846           846           -3859.97      -608.237      -4468.2       -4468.2       
847           847           -3778.97      -618.158      -4397.13      -4397.13      
848           848           -3736.77      -630.549      -4367.32      -4367.32      
849           849           -3899.88      -562.638      -4462.52      -4462.52      
850           850           -3840.54      -652.454      -4492.99      -4492.99      
851           851           -3750.15      -605.267      -4355.42      -4355.42      
852           852           -3857.12      -609.403      -4466.52      -4466.52      
853           853           -3891.16      -627.654      -4518.81      -4518.81      
854           854           -3868.19      -561.861      -4430.05      -4430.05      
855           855           -3804.66      -582.35       -4387.01      -4387.01      
856           856           -3993.87      -620.763      -4614.63      -4614.63      
857           857           -3929.7       -580.84       -4510.54      -4510.54      
858           858           -3872.24      -610.388      -4482.63      -4482.63      
859           859           -4092.73      -615.913      -4708.65      -4708.65      
860           860           -4025.23      -620.39       -4645.62      -4645.62      
861           861           -4010.19      -590.79       -4600.98      -4600.98      
862           862           -3848.02      -575.012      -4423.03      -4423.03      
863           863           -3826.47      -591.116      -4417.59      -4417.59      
864           864           -3866.34      -605.312      -4471.66      -4471.66      
865           865           -3839.34      -600.944      -4440.29      -4440.29      
866           866           -3907.46      -626.89       -4534.35      -4534.35      
867           867           -3918.37      -601.235      -4519.6       -4519.6       
868           868           -3791.65      -572.976      -4364.62      -4364.62      
869           869           -3731.08      -596.952      -4328.04      -4328.04      
870           870           -3957.01      -590.604      -4547.62      -4547.62      
871           871           -3776.71      -607.83       -4384.54      -4384.54      
872           872           -4133.02      -621.548      -4754.57      -4754.57      
873           873           -3970.61      -573.348      -4543.96      -4543.96      
874           874           -4091.72      -587.843      -4679.56      -4679.56      
875           875           -4030.29      -617.753      -4648.04      -4648.04      
876           876           -4127.67      -574.468      -4702.14      -4702.14      
877           877           -4004.22      -613.217      -4617.44      -4617.44      
878           878           -3873.24      -563.001      -4436.25      -4436.25      
879           879           -4054.05      -595.326      -4649.37      -4649.37      
880           880           -3992.9       -579.657      -4572.56      -4572.56      
881           881           -3972.09      -592.355      -4564.44      -4564.44      
882           882           -3873.98      -563.442      -4437.42      -4437.42      
883           883           -3922.15      -599.96       -4522.11      -4522.11      
884           884           -4038.9       -627.668      -4666.56      -4666.56      
885           885           -3994.41      -592.29       -4586.7       -4586.7       
886           886           -3746.06      -570.616      -4316.68      -4316.68      
887           887           -3850.47      -563.423      -4413.9       -4413.9       
888           888           -3949.85      -624.634      -4574.48      -4574.48      
889           889           -3960.63      -659.86       -4620.49      -4620.49      
890           890           -3955.96      -596.097      -4552.05      -4552.05      
891           891           -3931.4       -636.346      -4567.75      -4567.75      
892           892           -4025.19      -598.016      -4623.2       -4623.2       
893           893           -4118.69      -590.125      -4708.82      -4708.82      
894           894           -4052.51      -580.981      -4633.49      -4633.49      
895           895           -4067.18      -545.77       -4612.95      -4612.95      
896           896           -4071.14      -636.181      -4707.32      -4707.32      
897           897           -3934.8       -618.135      -4552.93      -4552.93      
898           898           -4046.34      -578.339      -4624.68      -4624.68      
899           899           -4015.01      -596.782      -4611.79      -4611.79      
900           900           -3924.21      -609.531      -4533.74      -4533.74      
901           901           -3940.13      -593.8        -4533.93      -4533.93      
902           902           -3966.36      -572.145      -4538.5       -4538.5       
903           903           -3888.15      -603.673      -4491.82      -4491.82      
904           904           -4075.71      -620.104      -4695.82      -4695.82      
905           905           -4001.73      -621.343      -4623.07      -4623.07      
906           906           -4041.27      -597.889      -4639.16      -4639.16      
907           907           -4047.18      -595.62       -4642.8       -4642.8       
908           908           -3980.44      -638.097      -4618.54      -4618.54      
909           909           -3962.54      -563.915      -4526.46      -4526.46      
910           910           -3880.58      -638.141      -4518.72      -4518.72      
911           911           -3911.92      -579.861      -4491.78      -4491.78      
912           912           -3898.59      -604.129      -4502.72      -4502.72      
913           913           -3843.08      -592.906      -4435.98      -4435.98      
914           914           -4017.63      -615.591      -4633.22      -4633.22      
915           915           -3984.12      -638.889      -4623.01      -4623.01      
916           916           -4006.92      -608.159      -4615.08      -4615.08      
917           917           -3966.26      -612.503      -4578.77      -4578.77      
918           918           -4085.81      -603.23       -4689.04      -4689.04      
919           919           -3831.81      -612.852      -4444.66      -4444.66      
920           920           -3886.95      -600.433      -4487.38      -4487.38      
921           921           -3889.87      -637.934      -4527.8       -4527.8       
922           922           -3928.44      -610.072      -4538.51      -4538.51      
923           923           -3910.34      -625.713      -4536.05      -4536.05      
924           924           -4038.42      -606.84       -4645.26      -4645.26      
925           925           -4112.14      -607.353      -4719.5       -4719.5       
926           926           -3937.22      -615.032      -4552.25      -4552.25      
927           927           -3934.25      -599.059      -4533.31      -4533.31      
928           928           -4020.86      -608.066      -4628.93      -4628.93      
929           929           -3775.71      -566.467      -4342.18      -4342.18      
930           930           -3640.33      -620.85       -4261.18      -4261.18      
931           931           -3882.64      -616.465      -4499.11      -4499.11      
932           932           -3913.83      -599.555      -4513.38      -4513.38      
933           933           -4054.12      -543.424      -4597.55      -4597.55      
934           934           -3983.51      -585.276      -4568.78      -4568.78      
935           935           -3799.92      -603.387      -4403.31      -4403.31      
936           936           -3885         -638.448      -4523.45      -4523.45      
937           937           -3919.94      -591.593      -4511.53      -4511.53      
938           938           -3972.74      -621.091      -4593.83      -4593.83      
939           939           -3972.6       -586.331      -4558.93      -4558.93      
940           940           -3977.94      -591.087      -4569.03      -4569.03      
941           941           -3959.03      -609.468      -4568.5       -4568.5       
942           942           -3973.83      -583.324      -4557.15      -4557.15      
943           943           -4073.28      -592.352      -4665.63      -4665.63      
944           944           -4061.58      -593.499      -4655.08      -4655.08      
945           945           -4137.58      -591.788      -4729.37      -4729.37      
946           946           -3928.9       -593.174      -4522.08      -4522.08      
947           947           -4024.43      -631.717      -4656.15      -4656.15      
948           948           -4293.32      -545.797      -4839.11      -4839.11      
949           949           -4221.08      -593.121      -4814.2       -4814.2       
950           950           -4065.81      -593.819      -4659.63      -4659.63      
951           951           -3937.77      -643.521      -4581.29      -4581.29      
952           952           -4118.11      -562.661      -4680.77      -4680.77      
953           953           -3906.1       -596.222      -4502.33      -4502.33      
954           954           -3883.69      -593.353      -4477.05      -4477.05      
955           955           -4134.6       -579.866      -4714.46      -4714.46      
956           956           -4049.27      -595.578      -4644.85      -4644.85      
957           957           -4134.06      -554.953      -4689.02      -4689.02      
958           958           -4223.95      -568.474      -4792.43      -4792.43      
959           959           -4108.63      -586.032      -4694.66      -4694.66      
960           960           -4040.28      -567.015      -4607.3       -4607.3       
961           961           -4049.76      -580.497      -4630.26      -4630.26      
962           962           -4017.82      -591.092      -4608.92      -4608.92      
963           963           -4002.81      -575.264      -4578.08      -4578.08      
964           964           -4126.04      -550.566      -4676.6       -4676.6       
965           965           -4150.72      -594.56       -4745.28      -4745.28      
966           966           -4171.58      -652.972      -4824.55      -4824.55      
967           967           -4021.08      -642.29       -4663.37      -4663.37      
968           968           -4059.52      -565.83       -4625.35      -4625.35      
969           969           -3897.59      -599.205      -4496.79      -4496.79      
970           970           -4022.85      -585.029      -4607.88      -4607.88      
971           971           -4034.44      -587.093      -4621.54      -4621.54      
972           972           -3886.46      -592.065      -4478.52      -4478.52      
973           973           -4046.78      -597.824      -4644.6       -4644.6       
974           974           -4064.72      -573.01       -4637.72      -4637.72      
975           975           -4038.93      -580.129      -4619.06      -4619.06      
976           976           -4157.07      -592.476      -4749.54      -4749.54      
977           977           -4008.69      -599.381      -4608.07      -4608.07      
978           978           -4128.22      -602.06       -4730.28      -4730.28      
979           979           -4180.94      -617.196      -4798.14      -4798.14      
980           980           -4080.56      -583.702      -4664.26      -4664.26      
981           981           -3996.14      -581.474      -4577.61      -4577.61      
982           982           -4272.07      -563.947      -4836.01      -4836.01      
983           983           -3975         -573.384      -4548.38      -4548.38      
984           984           -4063.91      -579.308      -4643.22      -4643.22      
985           985           -3923.42      -541.398      -4464.82      -4464.82      
986           986           -4005.85      -573.094      -4578.94      -4578.94      
987           987           -4068.43      -590.025      -4658.46      -4658.46      
988           988           -4013.25      -572.768      -4586.02      -4586.02      
989           989           -3905.89      -565.999      -4471.88      -4471.88      
990           990           -3976.16      -603.539      -4579.69      -4579.69      
991           991           -4077.57      -536.152      -4613.72      -4613.72      
992           992           -3959.2       -558.476      -4517.67      -4517.67      
993           993           -4121.76      -521.229      -4642.99      -4642.99      
994           994           -3923.15      -594.798      -4517.94      -4517.94      
995           995           -3991.54      -582.175      -4573.71      -4573.71      
996           996           -3905.86      -544.42       -4450.28      -4450.28      
997           997           -3858.98      -582.718      -4441.7       -4441.7       
998           998           -3908.59      -572.236      -4480.83      -4480.83      
